elapsed time [min],battery [Wh],task [times]
145.3,18.78,265
145.3,18.77,265
145.4,18.76,266
145.4,18.76,266
145.4,18.75,266
145.4,18.75,266
145.4,18.74,266
145.4,18.73,266
145.5,18.73,266
145.5,18.72,266
145.5,18.72,266
145.5,18.71,266
145.5,18.70,266
145.5,18.70,266
145.6,18.69,266
145.6,18.69,266
145.6,18.68,266
145.6,18.67,266
145.6,18.67,266
145.7,18.66,266
145.7,18.66,266
145.7,18.65,266
145.7,18.65,266
145.7,18.64,267
145.7,18.63,267
145.8,18.63,267
145.8,18.62,267
145.8,18.62,267
145.8,18.61,267
145.8,18.60,267
145.8,18.60,267
145.9,18.59,267
145.9,18.59,267
145.9,18.58,267
145.9,18.57,267
145.9,18.57,267
145.9,18.56,267
146.0,18.56,267
146.0,18.55,267
146.0,18.54,267
146.0,18.54,267
146.0,18.53,267
146.0,18.53,267
146.1,18.52,268
146.1,18.51,268
146.1,18.51,268
146.1,18.50,268
146.1,18.50,268
146.2,18.49,268
146.2,18.48,268
146.2,18.48,268
146.2,18.47,268
146.2,18.47,268
146.2,18.46,268
146.3,18.45,268
146.3,18.45,268
146.3,18.44,268
146.3,18.44,268
146.3,18.43,268
146.3,18.42,268
146.4,18.42,268
146.4,18.41,268
146.4,18.41,268
146.4,18.40,268
146.4,18.39,268
146.4,18.39,269
146.5,18.38,269
146.5,18.38,269
146.5,18.37,269
146.5,18.36,269
146.5,18.36,269
146.6,18.35,269
146.6,18.35,269
146.6,18.34,269
146.6,18.33,269
146.6,18.33,269
146.6,18.32,269
146.7,18.32,269
146.7,18.31,269
146.7,18.30,269
146.7,18.30,269
146.7,18.29,269
146.7,18.29,269
146.8,18.28,269
146.8,18.28,269
146.8,18.27,269
146.8,18.26,270
146.8,18.26,270
146.8,18.25,270
146.9,18.25,270
146.9,18.24,270
146.9,18.23,270
146.9,18.23,270
146.9,18.22,270
146.9,18.22,270
147.0,18.21,270
147.0,18.20,270
147.0,18.20,270
147.0,18.19,270
147.0,18.19,270
147.1,18.18,270
147.1,18.17,270
147.1,18.17,270
147.1,18.16,270
147.1,18.16,270
147.1,18.15,270
147.2,18.15,270
147.2,18.14,271
147.2,18.13,271
147.2,18.13,271
147.2,18.12,271
147.2,18.11,271
147.3,18.11,271
147.3,18.10,271
147.3,18.10,271
147.3,18.09,271
147.3,18.08,271
147.3,18.08,271
147.4,18.07,271
147.4,18.07,271
147.4,18.06,271
147.4,18.05,271
147.4,18.05,271
147.4,18.04,271
147.5,18.04,271
147.5,18.03,271
147.5,18.03,271
147.5,18.02,272
147.5,18.01,272
147.5,18.01,272
147.6,18.00,272
147.6,18.00,272
147.6,17.99,272
147.6,17.98,272
147.6,17.98,272
147.7,17.97,272
147.7,17.97,272
147.7,17.96,272
147.7,17.95,272
147.7,17.95,272
147.7,17.94,272
147.8,17.94,272
147.8,17.93,272
147.8,17.92,272
147.8,17.92,272
147.8,17.91,272
147.8,17.91,272
147.9,17.90,272
147.9,17.89,273
147.9,17.89,273
147.9,17.89,273
147.9,17.88,273
147.9,17.87,273
148.0,17.87,273
148.0,17.86,273
148.0,17.85,273
148.0,17.85,273
148.0,17.84,273
148.0,17.84,273
148.1,17.83,273
148.1,17.83,273
148.1,17.82,273
148.1,17.81,273
148.1,17.81,273
148.1,17.80,273
148.2,17.80,273
148.2,17.79,273
148.2,17.78,273
148.2,17.78,273
148.2,17.77,274
148.3,17.77,274
148.3,17.76,274
148.3,17.75,274
148.3,17.75,274
148.3,17.74,274
148.3,17.73,274
148.4,17.73,274
148.4,17.72,274
148.4,17.72,274
148.4,17.71,274
148.4,17.70,274
148.4,17.70,274
148.5,17.69,274
148.5,17.69,274
148.5,17.68,274
148.5,17.67,274
148.5,17.67,274
148.6,17.66,274
148.6,17.66,274
148.6,17.65,274
148.6,17.65,274
148.6,17.64,274
148.6,17.63,275
148.7,17.63,275
148.7,17.62,275
148.7,17.62,275
148.7,17.61,275
148.7,17.60,275
148.7,17.60,275
148.8,17.59,275
148.8,17.59,275
148.8,17.58,275
148.8,17.57,275
148.8,17.57,275
148.8,17.56,275
148.9,17.56,275
148.9,17.55,275
148.9,17.54,275
148.9,17.54,275
148.9,17.53,275
148.9,17.53,275
149.0,17.52,275
149.0,17.51,275
149.0,17.51,275
149.0,17.50,276
149.0,17.50,276
149.0,17.49,276
149.1,17.49,276
149.1,17.48,276
149.1,17.47,276
149.1,17.47,276
149.1,17.46,276
149.2,17.46,276
149.2,17.45,276
149.2,17.44,276
149.2,17.44,276
149.2,17.43,276
149.2,17.43,276
149.3,17.42,276
149.3,17.41,276
149.3,17.41,276
149.3,17.40,276
149.3,17.40,276
149.3,17.39,276
149.4,17.38,276
149.4,17.38,277
149.4,17.37,277
149.4,17.37,277
149.4,17.36,277
149.4,17.36,277
149.5,17.35,277
149.5,17.35,277
149.5,17.34,277
149.5,17.33,277
149.5,17.33,277
149.5,17.32,277
149.6,17.32,277
149.6,17.31,277
149.6,17.30,277
149.6,17.30,277
149.6,17.29,277
149.6,17.29,277
149.7,17.28,277
149.7,17.27,277
149.7,17.27,277
149.7,17.26,277
149.7,17.26,277
149.7,17.25,278
149.8,17.25,278
149.8,17.24,278
149.8,17.23,278
149.8,17.23,278
149.8,17.22,278
149.8,17.22,278
149.9,17.21,278
149.9,17.20,278
149.9,17.20,278
149.9,17.19,278
149.9,17.19,278
150.0,17.18,278
150.0,17.17,278
150.0,17.17,278
150.0,17.16,278
150.0,17.16,278
150.0,17.15,278
150.1,17.14,278
150.1,17.14,278
150.1,17.13,278
150.1,17.13,279
150.1,17.12,279
150.1,17.11,279
150.2,17.11,279
150.2,17.10,279
150.2,17.10,279
150.2,17.09,279
150.2,17.09,279
150.2,17.08,279
150.3,17.07,279
150.3,17.07,279
150.3,17.06,279
150.3,17.06,279
150.3,17.05,279
150.3,17.04,279
150.4,17.04,279
150.4,17.03,279
150.4,17.03,279
150.4,17.02,279
150.4,17.01,279
150.5,17.01,279
150.5,17.00,280
150.5,17.00,280
150.5,16.99,280
150.5,16.98,280
150.5,16.98,280
150.6,16.97,280
150.6,16.96,280
150.6,16.96,280
150.6,16.95,280
150.6,16.95,280
150.6,16.94,280
150.7,16.94,280
150.7,16.93,280
150.7,16.92,280
150.7,16.92,280
150.7,16.91,280
150.7,16.91,280
150.8,16.90,280
150.8,16.89,280
150.8,16.89,280
150.8,16.88,280
150.8,16.88,281
150.8,16.87,281
150.9,16.86,281
150.9,16.86,281
150.9,16.85,281
150.9,16.85,281
150.9,16.84,281
151.0,16.83,281
151.0,16.83,281
151.0,16.82,281
151.0,16.82,281
151.0,16.81,281
151.0,16.80,281
151.1,16.80,281
151.1,16.79,281
151.1,16.79,281
151.1,16.78,281
151.1,16.78,281
151.1,16.77,281
151.2,16.76,281
151.2,16.76,282
151.2,16.75,282
151.2,16.75,282
151.2,16.74,282
151.2,16.73,282
151.3,16.73,282
151.3,16.72,282
151.3,16.72,282
151.3,16.71,282
151.3,16.70,282
151.3,16.70,282
151.4,16.69,282
151.4,16.69,282
151.4,16.68,282
151.4,16.67,282
151.4,16.67,282
151.5,16.66,282
151.5,16.66,282
151.5,16.65,282
151.5,16.64,282
151.5,16.64,282
151.5,16.63,282
151.6,16.63,283
151.6,16.62,283
151.6,16.61,283
151.6,16.61,283
151.6,16.60,283
151.6,16.60,283
151.7,16.59,283
151.7,16.59,283
151.7,16.58,283
151.7,16.57,283
151.7,16.57,283
151.7,16.56,283
151.8,16.56,283
151.8,16.55,283
151.8,16.54,283
151.8,16.54,283
151.8,16.53,283
151.9,16.53,283
151.9,16.52,283
151.9,16.51,283
151.9,16.51,284
151.9,16.50,284
151.9,16.50,284
152.0,16.49,284
152.0,16.48,284
152.0,16.48,284
152.0,16.47,284
152.0,16.47,284
152.0,16.46,284
152.1,16.45,284
152.1,16.45,284
152.1,16.44,284
152.1,16.44,284
152.1,16.43,284
152.1,16.42,284
152.2,16.42,284
152.2,16.41,284
152.2,16.41,284
152.2,16.40,284
152.2,16.39,284
152.2,16.39,284
152.3,16.38,284
152.3,16.38,285
152.3,16.37,285
152.3,16.37,285
152.3,16.36,285
152.3,16.35,285
152.4,16.35,285
152.4,16.34,285
152.4,16.34,285
152.4,16.33,285
152.4,16.32,285
152.5,16.32,285
152.5,16.31,285
152.5,16.31,285
152.5,16.30,285
152.5,16.29,285
152.5,16.29,285
152.6,16.28,285
152.6,16.28,285
152.6,16.27,285
152.6,16.26,285
152.6,16.26,285
152.6,16.25,286
152.7,16.25,286
152.7,16.24,286
152.7,16.23,286
152.7,16.23,286
152.7,16.22,286
152.7,16.22,286
152.8,16.21,286
152.8,16.20,286
152.8,16.20,286
152.8,16.19,286
152.8,16.19,286
152.9,16.18,286
152.9,16.17,286
152.9,16.17,286
152.9,16.16,286
152.9,16.16,286
152.9,16.15,286
153.0,16.15,286
153.0,16.14,286
153.0,16.13,286
153.0,16.13,287
153.0,16.12,287
153.0,16.12,287
153.1,16.11,287
153.1,16.10,287
153.1,16.10,287
153.1,16.09,287
153.1,16.09,287
153.1,16.08,287
153.2,16.07,287
153.2,16.07,287
153.2,16.06,287
153.2,16.06,287
153.2,16.05,287
153.2,16.04,287
153.3,16.04,287
153.3,16.03,287
153.3,16.03,287
153.3,16.02,287
153.3,16.01,287
153.4,16.01,288
153.4,16.00,288
153.4,16.00,288
153.4,15.99,288
153.4,15.98,288
153.4,15.98,288
153.5,15.97,288
153.5,15.97,288
153.5,15.96,288
153.5,15.95,288
153.5,15.95,288
153.5,15.94,288
153.6,15.94,288
153.6,15.93,288
153.6,15.92,288
153.6,15.92,288
153.6,15.91,288
153.6,15.91,288
153.7,15.90,288
153.7,15.89,288
153.7,15.89,288
153.7,15.88,289
153.7,15.88,289
153.7,15.87,289
153.8,15.87,289
153.8,15.86,289
153.8,15.85,289
153.8,15.85,289
153.8,15.84,289
153.9,15.84,289
153.9,15.83,289
153.9,15.82,289
153.9,15.82,289
153.9,15.81,289
153.9,15.81,289
154.0,15.80,289
154.0,15.79,289
154.0,15.79,289
154.0,15.78,289
154.0,15.78,289
154.0,15.77,289
154.1,15.76,289
154.1,15.76,289
154.1,15.75,290
154.1,15.75,290
154.1,15.74,290
154.1,15.74,290
154.2,15.73,290
154.2,15.72,290
154.2,15.72,290
154.2,15.71,290
154.2,15.71,290
154.2,15.70,290
154.3,15.69,290
154.3,15.69,290
154.3,15.68,290
154.3,15.68,290
154.3,15.67,290
154.3,15.66,290
154.4,15.66,290
154.4,15.65,290
154.4,15.65,290
154.4,15.64,290
154.4,15.63,290
154.5,15.63,291
154.5,15.62,291
154.5,15.62,291
154.5,15.61,291
154.5,15.60,291
154.5,15.60,291
154.6,15.59,291
154.6,15.59,291
154.6,15.58,291
154.6,15.57,291
154.6,15.57,291
154.6,15.56,291
154.7,15.56,291
154.7,15.55,291
154.7,15.54,291
154.7,15.54,291
154.7,15.53,291
154.7,15.53,291
154.8,15.52,291
154.8,15.51,291
154.8,15.51,292
154.8,15.50,292
154.8,15.50,292
154.9,15.49,292
154.9,15.48,292
154.9,15.48,292
154.9,15.47,292
154.9,15.47,292
154.9,15.46,292
155.0,15.45,292
155.0,15.45,292
155.0,15.44,292
155.0,15.44,292
155.0,15.43,292
155.0,15.42,292
155.1,15.42,292
155.1,15.41,292
155.1,15.41,292
155.1,15.40,292
155.1,15.40,292
155.1,15.39,292
155.2,15.38,292
155.2,15.38,293
155.2,15.37,293
155.2,15.37,293
155.2,15.36,293
155.3,15.35,293
155.3,15.35,293
155.3,15.34,293
155.3,15.34,293
155.3,15.33,293
155.3,15.32,293
155.4,15.32,293
155.4,15.31,293
155.4,15.31,293
155.4,15.30,293
155.4,15.29,293
155.4,15.29,293
155.5,15.28,293
155.5,15.28,293
155.5,15.27,293
155.5,15.26,293
155.5,15.26,293
155.5,15.25,294
155.6,15.25,294
155.6,15.24,294
155.6,15.23,294
155.6,15.23,294
155.6,15.22,294
155.7,15.22,294
155.7,15.21,294
155.7,15.20,294
155.7,15.20,294
155.7,15.19,294
155.7,15.19,294
155.8,15.18,294
155.8,15.17,294
155.8,15.17,294
155.8,15.16,294
155.8,15.16,294
155.8,15.15,294
155.9,15.14,294
155.9,15.14,294
155.9,15.13,294
155.9,15.13,295
155.9,15.12,295
155.9,15.11,295
156.0,15.11,295
156.0,15.10,295
156.0,15.10,295
156.0,15.09,295
156.0,15.08,295
156.0,15.08,295
156.1,15.07,295
156.1,15.07,295
156.1,15.06,295
156.1,15.05,295
156.1,15.05,295
156.2,15.04,295
156.2,15.04,295
156.2,15.03,295
156.2,15.03,295
156.2,15.02,295
156.2,15.01,295
156.3,15.01,296
156.3,15.00,296
156.3,15.00,296
156.3,14.99,296
156.3,14.99,296
156.3,14.98,296
156.4,14.97,296
156.4,14.97,296
156.4,14.96,296
156.4,14.96,296
156.4,14.95,296
156.4,14.94,296
156.5,14.94,296
156.5,14.93,296
156.5,14.93,296
156.5,14.92,296
156.5,14.91,296
156.5,14.91,296
156.6,14.90,296
156.6,14.90,296
156.6,14.89,296
156.6,14.88,296
156.6,14.88,297
156.6,14.87,297
156.7,14.87,297
156.7,14.86,297
156.7,14.85,297
156.7,14.85,297
156.7,14.84,297
156.8,14.84,297
156.8,14.83,297
156.8,14.82,297
156.8,14.82,297
156.8,14.81,297
156.8,14.81,297
156.9,14.80,297
156.9,14.79,297
156.9,14.79,297
156.9,14.78,297
156.9,14.78,297
156.9,14.77,297
157.0,14.77,297
157.0,14.76,297
157.0,14.75,298
157.0,14.75,298
157.0,14.74,298
157.0,14.74,298
157.1,14.73,298
157.1,14.72,298
157.1,14.72,298
157.1,14.71,298
157.1,14.71,298
157.1,14.70,298
157.2,14.69,298
157.2,14.69,298
157.2,14.68,298
157.2,14.68,298
157.2,14.67,298
157.2,14.66,298
157.3,14.66,298
157.3,14.65,298
157.3,14.65,298
157.3,14.64,298
157.3,14.64,299
157.4,14.63,299
157.4,14.63,299
157.4,14.62,299
157.4,14.61,299
157.4,14.61,299
157.4,14.60,299
157.5,14.59,299
157.5,14.59,299
157.5,14.58,299
157.5,14.58,299
157.5,14.57,299
157.5,14.56,299
157.6,14.56,299
157.6,14.55,299
157.6,14.55,299
157.6,14.54,299
157.6,14.53,299
157.6,14.53,299
157.7,14.52,299
157.7,14.52,299
157.7,14.51,299
157.7,14.51,300
157.7,14.50,300
157.7,14.49,300
157.8,14.49,300
157.8,14.48,300
157.8,14.47,300
157.8,14.47,300
157.8,14.46,300
157.9,14.46,300
157.9,14.45,300
157.9,14.45,300
157.9,14.44,300
157.9,14.43,300
157.9,14.43,300
158.0,14.42,300
158.0,14.42,300
158.0,14.41,300
158.0,14.40,300
158.0,14.40,300
158.0,14.39,300
158.1,14.39,300
158.1,14.38,301
158.1,14.38,301
158.1,14.37,301
158.1,14.36,301
158.1,14.36,301
158.2,14.35,301
158.2,14.34,301
158.2,14.34,301
158.2,14.33,301
158.2,14.33,301
158.2,14.32,301
158.3,14.32,301
158.3,14.31,301
158.3,14.30,301
158.3,14.30,301
158.3,14.29,301
158.3,14.29,301
158.4,14.28,301
158.4,14.27,301
158.4,14.27,301
158.4,14.26,301
158.4,14.26,302
158.4,14.25,302
158.5,14.24,302
158.5,14.24,302
158.5,14.23,302
158.5,14.23,302
158.5,14.22,302
158.6,14.21,302
158.6,14.21,302
158.6,14.20,302
158.6,14.20,302
158.6,14.19,302
158.6,14.18,302
158.7,14.18,302
158.7,14.17,302
158.7,14.17,302
158.7,14.16,302
158.7,14.16,302
158.7,14.15,302
158.8,14.14,302
158.8,14.14,302
158.8,14.13,303
158.8,14.13,303
158.8,14.12,303
158.8,14.11,303
158.9,14.11,303
158.9,14.10,303
158.9,14.10,303
158.9,14.09,303
158.9,14.08,303
159.0,14.08,303
159.0,14.07,303
159.0,14.07,303
159.0,14.06,303
159.0,14.05,303
159.0,14.05,303
159.1,14.04,303
159.1,14.04,303
159.1,14.03,303
159.1,14.02,303
159.1,14.02,303
159.1,14.01,304
159.2,14.01,304
159.2,14.00,304
159.2,13.99,304
159.2,13.99,304
159.2,13.98,304
159.2,13.98,304
159.3,13.97,304
159.3,13.96,304
159.3,13.96,304
159.3,13.95,304
159.3,13.95,304
159.4,13.94,304
159.4,13.93,304
159.4,13.93,304
159.4,13.92,304
159.4,13.92,304
159.4,13.91,304
159.5,13.90,304
159.5,13.90,304
159.5,13.89,304
159.5,13.89,304
159.5,13.88,305
159.5,13.87,305
159.6,13.87,305
159.6,13.86,305
159.6,13.86,305
159.6,13.85,305
159.6,13.84,305
159.6,13.84,305
159.7,13.83,305
159.7,13.83,305
159.7,13.82,305
159.7,13.81,305
159.7,13.81,305
159.7,13.80,305
159.8,13.80,305
159.8,13.79,305
159.8,13.78,305
159.8,13.78,305
159.8,13.77,305
159.9,13.77,305
159.9,13.76,305
159.9,13.76,306
159.9,13.75,306
159.9,13.75,306
159.9,13.74,306
159.9,13.73,306
160.0,13.73,306
160.0,13.72,306
160.0,13.72,306
160.0,13.71,306
160.0,13.71,306
160.0,13.70,306
160.1,13.69,306
160.1,13.69,306
160.1,13.68,306
160.1,13.68,306
160.1,13.67,306
160.2,13.66,306
160.2,13.66,306
160.2,13.65,306
160.2,13.65,306
160.2,13.64,306
160.2,13.63,307
160.3,13.63,307
160.3,13.62,307
160.3,13.62,307
160.3,13.61,307
160.3,13.60,307
160.3,13.60,307
160.4,13.59,307
160.4,13.59,307
160.4,13.58,307
160.4,13.57,307
160.4,13.57,307
160.4,13.56,307
160.5,13.56,307
160.5,13.55,307
160.5,13.54,307
160.5,13.54,307
160.5,13.53,307
160.5,13.53,307
160.6,13.52,307
160.6,13.52,307
160.6,13.51,308
160.6,13.50,308
160.6,13.50,308
160.6,13.49,308
160.7,13.49,308
160.7,13.48,308
160.7,13.47,308
160.7,13.47,308
160.7,13.46,308
160.8,13.46,308
160.8,13.45,308
160.8,13.44,308
160.8,13.44,308
160.8,13.43,308
160.8,13.43,308
160.9,13.42,308
160.9,13.41,308
160.9,13.41,308
160.9,13.40,308
160.9,13.40,308
160.9,13.39,308
161.0,13.38,309
161.0,13.38,309
161.0,13.37,309
161.0,13.37,309
161.0,13.36,309
161.0,13.36,309
161.1,13.35,309
161.1,13.34,309
161.1,13.34,309
161.1,13.33,309
161.1,13.33,309
161.2,13.32,309
161.2,13.31,309
161.2,13.31,309
161.2,13.30,309
161.2,13.30,309
161.2,13.29,309
161.3,13.28,309
161.3,13.28,309
161.3,13.27,309
161.3,13.27,309
161.3,13.26,309
161.3,13.25,310
161.4,13.25,310
161.4,13.24,310
161.4,13.24,310
161.4,13.23,310
161.4,13.22,310
161.4,13.22,310
161.5,13.21,310
161.5,13.21,310
161.5,13.20,310
161.5,13.19,310
161.5,13.19,310
161.5,13.18,310
161.6,13.18,310
161.6,13.17,310
161.6,13.16,310
161.6,13.16,310
161.6,13.15,310
161.7,13.15,310
161.7,13.14,310
161.7,13.13,310
161.7,13.13,311
161.7,13.12,311
161.7,13.12,311
161.8,13.11,311
161.8,13.10,311
161.8,13.10,311
161.8,13.09,311
161.8,13.09,311
161.8,13.08,311
161.9,13.07,311
161.9,13.07,311
161.9,13.06,311
161.9,13.06,311
161.9,13.05,311
161.9,13.04,311
162.0,13.04,311
162.0,13.03,311
162.0,13.03,311
162.0,13.02,311
162.0,13.02,311
162.1,13.01,311
162.1,13.00,312
162.1,13.00,312
162.1,12.99,312
162.1,12.99,312
162.1,12.98,312
162.2,12.97,312
162.2,12.97,312
162.2,12.96,312
162.2,12.96,312
162.2,12.95,312
162.2,12.94,312
162.3,12.94,312
162.3,12.93,312
162.3,12.93,312
162.3,12.92,312
162.3,12.92,312
162.3,12.91,312
162.4,12.90,312
162.4,12.90,312
162.4,12.89,312
162.4,12.89,312
162.4,12.88,313
162.4,12.87,313
162.5,12.87,313
162.5,12.86,313
162.5,12.86,313
162.5,12.85,313
162.5,12.84,313
162.5,12.84,313
162.6,12.83,313
162.6,12.83,313
162.6,12.82,313
162.6,12.82,313
162.6,12.81,313
162.6,12.80,313
162.7,12.80,313
162.7,12.79,313
162.7,12.79,313
162.7,12.78,313
162.7,12.77,313
162.8,12.77,313
162.8,12.76,313
162.8,12.76,314
162.8,12.75,314
162.8,12.74,314
162.8,12.74,314
162.9,12.73,314
162.9,12.73,314
162.9,12.72,314
162.9,12.71,314
162.9,12.71,314
162.9,12.70,314
163.0,12.70,314
163.0,12.69,314
163.0,12.68,314
163.0,12.68,314
163.0,12.67,314
163.0,12.67,314
163.1,12.66,314
163.1,12.65,314
163.1,12.65,314
163.1,12.64,314
163.1,12.64,314
163.1,12.63,315
163.2,12.62,315
163.2,12.62,315
163.2,12.61,315
163.2,12.61,315
163.2,12.60,315
163.3,12.59,315
163.3,12.59,315
163.3,12.58,315
163.3,12.58,315
163.3,12.57,315
163.3,12.57,315
163.4,12.56,315
163.4,12.55,315
163.4,12.55,315
163.4,12.54,315
163.4,12.54,315
163.4,12.53,315
163.5,12.52,315
163.5,12.52,315
163.5,12.51,315
163.5,12.51,316
163.5,12.50,316
163.5,12.50,316
163.6,12.49,316
163.6,12.48,316
163.6,12.48,316
163.6,12.47,316
163.6,12.47,316
163.6,12.46,316
163.7,12.45,316
163.7,12.45,316
163.7,12.44,316
163.7,12.44,316
163.7,12.43,316
163.7,12.42,316
163.8,12.42,316
163.8,12.41,316
163.8,12.41,316
163.8,12.40,316
163.8,12.39,316
163.8,12.39,316
163.9,12.38,316
163.9,12.38,317
163.9,12.37,317
163.9,12.36,317
163.9,12.36,317
164.0,12.35,317
164.0,12.35,317
164.0,12.34,317
164.0,12.33,317
164.0,12.33,317
164.0,12.32,317
164.1,12.32,317
164.1,12.31,317
164.1,12.30,317
164.1,12.30,317
164.1,12.29,317
164.1,12.29,317
164.2,12.28,317
164.2,12.27,317
164.2,12.27,317
164.2,12.26,317
164.2,12.26,317
164.2,12.25,318
164.3,12.25,318
164.3,12.24,318
164.3,12.23,318
164.3,12.23,318
164.3,12.22,318
164.4,12.21,318
164.4,12.21,318
164.4,12.20,318
164.4,12.20,318
164.4,12.19,318
164.4,12.18,318
164.5,12.18,318
164.5,12.17,318
164.5,12.17,318
164.5,12.16,318
164.5,12.15,318
164.5,12.15,318
164.6,12.14,318
164.6,12.14,318
164.6,12.13,318
164.6,12.13,319
164.6,12.12,319
164.6,12.11,319
164.7,12.11,319
164.7,12.10,319
164.7,12.10,319
164.7,12.09,319
164.7,12.08,319
164.8,12.08,319
164.8,12.07,319
164.8,12.07,319
164.8,12.06,319
164.8,12.05,319
164.8,12.05,319
164.9,12.04,319
164.9,12.04,319
164.9,12.03,319
164.9,12.02,319
164.9,12.02,319
164.9,12.01,319
165.0,12.01,320
165.0,12.00,320
165.0,12.00,320
165.0,11.99,320
165.0,11.98,320
165.0,11.98,320
165.1,11.97,320
165.1,11.96,320
165.1,11.96,320
165.1,11.95,320
165.1,11.95,320
165.1,11.94,320
165.2,11.93,320
165.2,11.93,320
165.2,11.92,320
165.2,11.92,320
165.2,11.91,320
165.3,11.90,320
165.3,11.90,320
165.3,11.89,320
165.3,11.89,320
165.3,11.88,320
165.3,11.88,321
165.4,11.87,321
165.4,11.86,321
165.4,11.86,321
165.4,11.85,321
165.4,11.84,321
165.4,11.84,321
165.5,11.83,321
165.5,11.83,321
165.5,11.82,321
165.5,11.81,321
165.5,11.81,321
165.5,11.80,321
165.6,11.80,321
165.6,11.79,321
165.6,11.79,321
165.6,11.78,321
165.6,11.77,321
165.7,11.77,321
165.7,11.76,321
165.7,11.76,322
165.7,11.75,322
165.7,11.75,322
165.7,11.74,322
165.8,11.73,322
165.8,11.73,322
165.8,11.72,322
165.8,11.71,322
165.8,11.71,322
165.8,11.70,322
165.9,11.70,322
165.9,11.69,322
165.9,11.69,322
165.9,11.68,322
165.9,11.67,322
165.9,11.67,322
166.0,11.66,322
166.0,11.66,322
166.0,11.65,322
166.0,11.64,322
166.0,11.64,322
166.0,11.63,322
166.1,11.63,323
166.1,11.62,323
166.1,11.61,323
166.1,11.61,323
166.1,11.60,323
166.1,11.60,323
166.2,11.59,323
166.2,11.58,323
166.2,11.58,323
166.2,11.57,323
166.2,11.57,323
166.3,11.56,323
166.3,11.55,323
166.3,11.55,323
166.3,11.54,323
166.3,11.54,323
166.3,11.53,323
166.4,11.53,323
166.4,11.52,323
166.4,11.51,323
166.4,11.51,324
166.4,11.50,324
166.4,11.49,324
166.5,11.49,324
166.5,11.48,324
166.5,11.48,324
166.5,11.47,324
166.5,11.46,324
166.5,11.46,324
166.6,11.45,324
166.6,11.45,324
166.6,11.44,324
166.6,11.43,324
166.6,11.43,324
166.7,11.42,324
166.7,11.42,324
166.7,11.41,324
166.7,11.40,324
166.7,11.40,324
166.7,11.39,324
166.8,11.39,324
166.8,11.38,324
166.8,11.38,325
166.8,11.37,325
166.8,11.36,325
166.8,11.36,325
166.9,11.35,325
166.9,11.34,325
166.9,11.34,325
166.9,11.33,325
166.9,11.33,325
166.9,11.32,325
167.0,11.31,325
167.0,11.31,325
167.0,11.30,325
167.0,11.30,325
167.0,11.29,325
167.1,11.28,325
167.1,11.28,325
167.1,11.27,325
167.1,11.27,325
167.1,11.26,325
167.1,11.25,326
167.2,11.25,326
167.2,11.24,326
167.2,11.24,326
167.2,11.23,326
167.2,11.23,326
167.2,11.22,326
167.3,11.21,326
167.3,11.21,326
167.3,11.20,326
167.3,11.20,326
167.3,11.19,326
167.3,11.18,326
167.4,11.18,326
167.4,11.17,326
167.4,11.17,326
167.4,11.16,326
167.4,11.15,326
167.4,11.15,326
167.5,11.14,326
167.5,11.14,326
167.5,11.13,326
167.5,11.12,327
167.5,11.12,327
167.5,11.11,327
167.6,11.11,327
167.6,11.10,327
167.6,11.09,327
167.6,11.09,327
167.6,11.08,327
167.7,11.08,327
167.7,11.07,327
167.7,11.06,327
167.7,11.06,327
167.7,11.05,327
167.7,11.05,327
167.8,11.04,327
167.8,11.03,327
167.8,11.03,327
167.8,11.02,327
167.8,11.02,327
167.8,11.01,327
167.9,11.01,328
167.9,11.00,328
167.9,10.99,328
167.9,10.99,328
167.9,10.98,328
167.9,10.98,328
168.0,10.97,328
168.0,10.96,328
168.0,10.96,328
168.0,10.95,328
168.0,10.95,328
168.1,10.94,328
168.1,10.93,328
168.1,10.93,328
168.1,10.92,328
168.1,10.92,328
168.1,10.91,328
168.2,10.90,328
168.2,10.90,328
168.2,10.89,328
168.2,10.89,328
168.2,10.88,328
168.2,10.88,329
168.3,10.87,329
168.3,10.86,329
168.3,10.86,329
168.3,10.85,329
168.3,10.85,329
168.3,10.84,329
168.4,10.83,329
168.4,10.83,329
168.4,10.82,329
168.4,10.82,329
168.4,10.81,329
168.4,10.80,329
168.5,10.80,329
168.5,10.79,329
168.5,10.79,329
168.5,10.78,329
168.5,10.77,329
168.6,10.77,329
168.6,10.76,329
168.6,10.76,329
168.6,10.75,330
168.6,10.75,330
168.6,10.74,330
168.7,10.73,330
168.7,10.73,330
168.7,10.72,330
168.7,10.71,330
168.7,10.71,330
168.7,10.70,330
168.8,10.70,330
168.8,10.69,330
168.8,10.68,330
168.8,10.68,330
168.8,10.67,330
168.8,10.67,330
168.9,10.66,330
168.9,10.66,330
168.9,10.65,330
168.9,10.64,330
168.9,10.64,330
168.9,10.63,330
169.0,10.63,331
169.0,10.62,331
169.0,10.61,331
169.0,10.61,331
169.0,10.60,331
169.1,10.59,331
169.1,10.59,331
169.1,10.58,331
169.1,10.58,331
169.1,10.57,331
169.1,10.56,331
169.2,10.56,331
169.2,10.55,331
169.2,10.55,331
169.2,10.54,331
169.2,10.53,331
169.2,10.53,331
169.3,10.52,331
169.3,10.52,331
169.3,10.51,331
169.3,10.51,331
169.3,10.50,332
169.3,10.49,332
169.4,10.49,332
169.4,10.48,332
169.4,10.48,332
