ElapsedTime(s),Battery(%)
459.599,94.3503
459.699,94.3519
459.799,94.3535
459.899,94.3552
459.999,94.3568
460.099,94.3585
460.199,94.3601
460.299,94.3617
460.399,94.3634
460.499,94.365
460.599,94.3667
460.699,94.3683
460.799,94.37
460.899,94.3716
460.999,94.3732
461.099,94.3749
461.199,94.3765
461.299,94.3782
461.399,94.3798
461.499,94.3814
461.599,94.3831
461.699,94.3847
461.799,94.3864
461.899,94.388
461.999,94.3896
462.099,94.3913
462.199,94.3929
462.299,94.3946
462.399,94.3962
462.499,94.3979
462.599,94.3995
462.699,94.4011
462.799,94.4028
462.899,94.4044
462.999,94.4061
463.099,94.4077
463.199,94.4093
463.299,94.411
463.399,94.4126
463.499,94.4143
463.599,94.4159
463.699,94.4175
463.799,94.4192
463.899,94.4208
463.999,94.4225
464.099,94.4241
464.199,94.4257
464.299,94.4274
464.399,94.429
464.499,94.4307
464.599,94.4323
464.699,94.4339
464.799,94.4356
464.899,94.4372
464.999,94.4389
465.099,94.4405
465.199,94.4421
465.299,94.4438
465.399,94.4454
465.499,94.4471
465.599,94.4487
465.699,94.4504
465.799,94.452
465.899,94.4536
465.999,94.4553
466.099,94.4569
466.199,94.4586
466.299,94.4602
466.399,94.4618
466.499,94.4635
466.599,94.4651
466.699,94.4668
466.799,94.4684
466.899,94.47
466.999,94.4717
467.099,94.4733
467.199,94.475
467.299,94.4766
467.399,94.4783
467.499,94.4799
467.599,94.4815
467.699,94.4832
467.799,94.4848
467.899,94.4865
467.999,94.4881
468.099,94.4897
468.199,94.4914
468.299,94.493
468.399,94.4947
468.499,94.4963
468.599,94.4979
468.699,94.4996
468.799,94.5012
468.899,94.5029
468.999,94.5045
469.099,94.5061
469.199,94.5078
469.299,94.5094
469.399,94.5111
469.499,94.5127
469.6,94.5143
469.699,94.516
469.799,94.5176
469.899,94.5193
469.999,94.5209
470.099,94.5226
470.199,94.5242
470.299,94.5258
470.399,94.5275
470.499,94.5291
470.599,94.5308
470.699,94.5324
470.799,94.534
470.899,94.5357
470.999,94.5373
471.099,94.539
471.199,94.5406
471.299,94.5422
471.399,94.5439
471.499,94.5455
471.599,94.5472
471.699,94.5488
471.799,94.5504
471.899,94.5521
471.999,94.5537
472.099,94.5554
472.199,94.557
472.299,94.5587
472.399,94.5603
472.499,94.5619
472.599,94.5636
472.699,94.5652
472.799,94.5669
472.899,94.5685
472.999,94.5701
473.099,94.5718
473.199,94.5734
473.299,94.5751
473.399,94.5767
473.499,94.5783
473.599,94.58
473.699,94.5816
473.799,94.5833
473.899,94.5849
473.999,94.5865
474.099,94.5882
474.199,94.5898
474.299,94.5915
474.399,94.5931
474.499,94.5947
474.599,94.5964
474.699,94.598
474.799,94.5997
474.899,94.6013
474.999,94.603
475.099,94.6046
475.199,94.6062
475.299,94.6079
475.399,94.6095
475.499,94.6112
475.599,94.6128
475.699,94.6144
475.799,94.6161
475.899,94.6177
475.999,94.6194
476.099,94.621
476.199,94.6226
476.299,94.6243
476.399,94.6259
476.499,94.6276
476.599,94.6292
476.699,94.6308
476.799,94.6325
476.899,94.6341
476.999,94.6358
477.099,94.6374
477.199,94.639
477.299,94.6407
477.399,94.6423
477.499,94.644
477.599,94.6456
477.699,94.6473
477.799,94.6489
477.899,94.6505
477.999,94.6522
478.099,94.6538
478.199,94.6555
478.299,94.6571
478.399,94.6587
478.499,94.6604
478.599,94.662
478.699,94.6637
478.799,94.6653
478.899,94.6669
478.999,94.6686
479.099,94.6702
479.199,94.6719
479.299,94.6735
479.399,94.6751
479.499,94.6768
479.599,94.6784
479.699,94.6801
479.799,94.6817
479.899,94.6834
479.999,94.685
480.099,94.6866
480.199,94.6883
480.299,94.6899
480.399,94.6916
480.499,94.6932
480.599,94.6948
480.699,94.6965
480.799,94.6981
480.899,94.6998
480.999,94.7014
481.099,94.703
481.199,94.7047
481.299,94.7063
481.399,94.708
481.499,94.7096
481.599,94.7112
481.699,94.7129
481.799,94.7145
481.899,94.7162
481.999,94.7178
482.099,94.7194
482.199,94.7211
482.299,94.7227
482.399,94.7244
482.499,94.726
482.599,94.7276
482.699,94.7293
482.799,94.7309
482.899,94.7326
482.999,94.7342
483.099,94.7359
483.199,94.7375
483.299,94.7391
483.399,94.7408
483.499,94.7424
483.599,94.7441
483.699,94.7457
483.799,94.7473
483.899,94.749
483.999,94.7506
484.099,94.7522
484.199,94.7539
484.299,94.7555
484.399,94.7572
484.499,94.7588
484.599,94.7604
484.699,94.762
484.799,94.7637
484.899,94.7653
484.999,94.767
485.099,94.7686
485.199,94.7702
485.299,94.7719
485.399,94.7735
485.499,94.7752
485.599,94.7768
485.699,94.7784
485.799,94.7801
485.899,94.7817
485.999,94.7834
486.099,94.785
486.199,94.7866
486.299,94.7883
486.399,94.7899
486.499,94.7916
486.599,94.7932
486.699,94.7948
486.799,94.7965
486.899,94.7981
486.999,94.7998
487.099,94.8014
487.199,94.803
487.299,94.8047
487.399,94.8063
487.499,94.808
487.599,94.8096
487.699,94.8113
487.799,94.8129
487.899,94.8145
487.999,94.8162
488.099,94.8178
488.199,94.8195
488.299,94.8211
488.4,94.8227
488.499,94.8244
488.599,94.826
488.699,94.8277
488.799,94.8293
488.899,94.8309
488.999,94.8326
489.099,94.8342
489.199,94.8359
489.299,94.8375
489.399,94.8391
489.499,94.8408
489.599,94.8424
489.699,94.8441
489.799,94.8457
489.899,94.8473
489.999,94.849
490.099,94.8506
490.199,94.8523
490.299,94.8539
490.399,94.8556
490.499,94.8572
490.599,94.8588
490.699,94.8605
490.799,94.8621
490.899,94.8638
490.999,94.8654
491.099,94.867
491.199,94.8687
491.299,94.8703
491.399,94.872
491.499,94.8736
491.599,94.8752
491.699,94.8769
491.799,94.8785
491.899,94.8802
491.999,94.8818
492.099,94.8834
492.199,94.8851
492.299,94.8867
492.399,94.8884
492.499,94.89
492.599,94.8917
492.699,94.8933
492.799,94.8949
492.899,94.8966
492.999,94.8982
493.099,94.8999
493.199,94.9015
493.299,94.9031
493.399,94.9048
493.499,94.9064
493.599,94.9081
493.7,94.9097
493.799,94.9113
493.899,94.913
493.999,94.9146
494.099,94.9163
494.199,94.9179
494.299,94.9195
494.399,94.9212
494.499,94.9228
494.599,94.9245
494.699,94.9261
494.799,94.9277
494.899,94.9294
494.999,94.931
495.099,94.9327
495.199,94.9343
495.299,94.9359
495.399,94.9376
495.499,94.9392
495.599,94.9409
495.699,94.9425
495.799,94.9442
495.899,94.9458
495.999,94.9474
496.099,94.9491
496.199,94.9507
496.299,94.9524
496.399,94.954
496.499,94.9556
496.599,94.9573
496.699,94.9589
496.799,94.9606
496.899,94.9622
496.999,94.9638
497.099,94.9655
497.199,94.9671
497.299,94.9688
497.399,94.9704
497.499,94.9721
497.599,94.9737
497.699,94.9753
497.799,94.977
497.899,94.9786
497.999,94.9803
498.099,94.9819
498.199,94.9835
498.299,94.9852
498.399,94.9868
498.499,94.9885
498.599,94.9901
498.699,94.9917
498.799,94.9934
498.899,94.995
498.999,94.9967
499.099,94.9983
499.199,94.9999
499.299,95.0016
499.399,95.0032
499.499,95.0049
499.599,95.0065
499.699,95.0081
499.799,95.0098
499.899,95.0114
499.999,95.0131
500.099,95.0147
500.199,95.0163
500.299,95.018
500.399,95.0196
500.499,95.0213
500.599,95.0229
500.699,95.0246
500.799,95.0262
500.899,95.0278
500.999,95.0295
501.099,95.0311
501.199,95.0328
501.299,95.0344
501.399,95.0347
501.499,95.0318
501.599,95.0289
501.699,95.0261
501.799,95.0232
501.899,95.0203
501.999,95.0174
502.099,95.0146
502.199,95.0117
502.299,95.0088
502.399,95.0059
502.499,95.003
502.599,95.0002
502.699,94.9973
502.799,94.9944
502.899,94.9915
502.999,94.9887
503.099,94.9858
503.199,94.9829
503.299,94.98
503.399,94.9772
503.499,94.9743
503.599,94.9714
503.699,94.9685
