ElapsedTime(s),Battery(%),DistanceRemaining,,,,
412.85,88.1445,0.212132,,,,
412.86,88.1445,0.212132,,,,
412.87,88.1445,0.212132,,,,
412.88,88.1445,0.212132,,,,
412.89,88.1445,0.212132,,,,
412.9,88.1445,0.212132,,,,
412.91,88.1417,0.212132,,,,
412.92,88.1417,0.212132,,,,
412.93,88.1417,0.212132,,,,
412.94,88.1417,0.212132,,,,
412.95,88.1417,0.212132,,,,
412.96,88.1417,0.212132,,,,
412.97,88.1417,0.212132,,,,
412.98,88.1417,0.212132,,,,
412.99,88.1417,0.212132,,,,
413,88.1417,0.212132,,,,
413.01,88.1388,0.212132,,,,
413.02,88.1388,0.212132,,,,
413.03,88.1388,0.212132,,,,
413.04,88.1388,0.212132,,,,
413.05,88.1388,0.212132,,,,
413.06,88.1388,0.212132,,,,
413.07,88.1388,0.212132,,,,
413.08,88.1388,0.212132,,,,
413.09,88.1388,0.212132,,,,
413.1,88.1388,0.212132,,,,
413.11,88.1359,0.212132,,,,
413.12,88.1359,0.212132,,,,
413.13,88.1359,0.212132,,,,
413.14,88.1359,0.212132,,,,
413.15,88.1359,0.212132,,,,
413.16,88.1359,0.212132,,,,
413.17,88.1359,0.212132,,,,
413.18,88.1359,0.212132,,,,
413.19,88.1359,0.212132,,,,
413.2,88.1359,0.212132,,,,
413.21,88.133,0.212132,,,,
413.22,88.133,0.212132,,,,
413.23,88.133,0.212132,,,,
413.24,88.133,0.212132,,,,
413.25,88.133,0.282843,,,,
413.26,88.133,0.282843,,,,
413.27,88.133,0.282843,,,,
413.28,88.133,0.282843,,,,
413.29,88.133,0.282843,,,,
413.3,88.133,0.282843,,,,
413.31,88.1302,0.282843,,,,
413.32,88.1302,0.282843,,,,
413.33,88.1302,0.282843,,,,
413.34,88.1302,0.282843,,,,
413.35,88.1302,0.282843,,,,
413.36,88.1302,0.282843,,,,
413.37,88.1302,0.282843,,,,
413.38,88.1302,0.282843,,,,
413.39,88.1302,0.282843,,,,
413.4,88.1302,0.282843,,,,
413.41,88.1273,0.282843,,,,
413.42,88.1273,0.282843,,,,
413.43,88.1273,0.282843,,,,
413.44,88.1273,0.282843,,,,
413.45,88.1273,0.282843,,,,
413.46,88.1273,0.282843,,,,
413.47,88.1273,0.282843,,,,
413.48,88.1273,0.282843,,,,
413.49,88.1273,0.282843,,,,
413.5,88.1273,0.282843,,,,
413.51,88.1244,0.282843,,,,
413.52,88.1244,0.282843,,,,
413.53,88.1244,0.282843,,,,
413.54,88.1244,0.282843,,,,
413.55,88.1244,0.282843,,,,
413.56,88.1244,0.282843,,,,
413.57,88.1244,0.282843,,,,
413.58,88.1244,0.282843,,,,
413.59,88.1244,0.282843,,,,
413.6,88.1244,0.282843,,,,
413.61,88.1215,0.282843,,,,
413.62,88.1215,0.282843,,,,
413.63,88.1215,0.282843,,,,
413.64,88.1215,0.282843,,,,
413.65,88.1215,0.282843,,,,
413.66,88.1215,0.282843,,,,
413.67,88.1215,0.282843,,,,
413.68,88.1215,0.282843,,,,
413.69,88.1215,0.282843,,,,
413.7,88.1215,0.282843,,,,
413.71,88.1187,0.282843,,,,
413.72,88.1187,0.282843,,,,
413.73,88.1187,0.282843,,,,
413.74,88.1187,0.282843,,,,
413.75,88.1187,0.282843,,,,
413.76,88.1187,0.282843,,,,
413.77,88.1187,0.282843,,,,
413.78,88.1187,0.282843,,,,
413.79,88.1187,0.282843,,,,
413.8,88.1187,0.282843,,,,
413.81,88.1158,0.282843,,,,
413.82,88.1158,0.282843,,,,
413.83,88.1158,0.282843,,,,
413.84,88.1158,0.282843,,,,
413.85,88.1158,0.282843,,,,
413.86,88.1158,0.282843,,,,
413.87,88.1158,0.282843,,,,
413.88,88.1158,0.282843,,,,
413.891,88.1158,0.282843,,,,
413.9,88.1158,0.282843,,,,
413.911,88.1129,0.282843,,,,
413.92,88.1129,0.282843,,,,
413.931,88.1129,0.282843,,,,
413.941,88.1129,0.282843,,,,
413.951,88.1129,0.282843,,,,
413.96,88.1129,0.282843,,,,
413.97,88.1129,0.282843,,,,
413.98,88.1129,0.282843,,,,
413.99,88.1129,0.282843,,,,
414,88.1129,0.282843,,,,
414.01,88.11,0.282843,,,,
414.02,88.11,0.282843,,,,
414.03,88.11,0.282843,,,,
414.04,88.11,0.282843,,,,
414.05,88.11,0.282843,,,,
414.06,88.11,0.282843,,,,
414.071,88.11,0.282843,,,,
414.081,88.11,9.78614,,,,
414.09,88.11,9.78614,,,,
414.101,88.11,9.78614,,,,
414.11,88.1071,9.78614,,,,
414.121,88.1071,9.78614,,,,
414.131,88.1071,9.78614,,,,
414.14,88.1071,9.78614,,,,
414.15,88.1071,9.78614,,,,
414.161,88.1071,9.78614,,,,
414.171,88.1071,9.78614,,,,
414.181,88.1071,9.78614,,,,
414.19,88.1071,9.78614,,,,
414.2,88.1071,9.78614,,,,
414.21,88.1043,9.78614,,,,
414.221,88.1043,9.78614,,,,
414.23,88.1043,9.78614,,,,
414.241,88.1043,9.78614,,,,
414.25,88.1043,9.78614,,,,
414.261,88.1043,9.78614,,,,
414.271,88.1043,9.78614,,,,
414.28,88.1043,9.78614,,,,
414.29,88.1043,9.78614,,,,
414.3,88.1043,9.78614,,,,
414.31,88.1014,9.78614,,,,
414.321,88.1014,9.78614,,,,
414.33,88.1014,9.78614,,,,
414.34,88.1014,9.78614,,,,
414.35,88.1014,9.78614,,,,
414.36,88.1014,9.78614,,,,
414.37,88.1014,9.78614,,,,
414.38,88.1014,9.78614,,,,
414.39,88.1014,9.78614,,,,
414.4,88.1014,9.78614,,,,
414.41,88.0985,9.78614,,,,
414.421,88.0985,9.78614,,,,
414.431,88.0985,9.78614,,,,
414.44,88.0985,9.78614,,,,
414.45,88.0985,9.78614,,,,
414.461,88.0985,9.78614,,,,
414.47,88.0985,9.78614,,,,
414.48,88.0985,9.78614,,,,
414.49,88.0985,9.78614,,,,
414.5,88.0985,9.78614,,,,
414.51,88.0956,9.78614,,,,
414.521,88.0956,9.78614,,,,
414.53,88.0956,9.78614,,,,
414.54,88.0956,9.78614,,,,
414.55,88.0956,9.78614,,,,
414.56,88.0956,9.78614,,,,
414.57,88.0956,9.78614,,,,
414.58,88.0956,9.78614,,,,
414.59,88.0956,9.78614,,,,
414.6,88.0956,9.78614,,,,
414.61,88.0928,9.78614,,,,
414.62,88.0928,9.78614,,,,
414.63,88.0928,9.78614,,,,
414.64,88.0928,9.78614,,,,
414.65,88.0928,9.78614,,,,
414.66,88.0928,9.78614,,,,
414.671,88.0928,9.78614,,,,
414.68,88.0928,9.78614,,,,
414.69,88.0928,9.78614,,,,
414.7,88.0928,9.78614,,,,
414.71,88.0899,9.78614,,,,
414.72,88.0899,9.78614,,,,
414.73,88.0899,9.78614,,,,
414.74,88.0899,9.78614,,,,
414.75,88.0899,9.78614,,,,
414.761,88.0899,9.78614,,,,
414.77,88.0899,9.78614,,,,
414.781,88.0899,9.78614,,,,
414.79,88.0899,9.78614,,,,
414.8,88.0899,9.78614,,,,
414.81,88.087,9.78614,,,,
414.82,88.087,9.78614,,,,
414.83,88.087,9.78614,,,,
414.84,88.087,9.78614,,,,
414.85,88.087,9.78614,,,,
414.861,88.087,9.78614,,,,
414.871,88.087,9.78614,,,,
414.881,88.087,9.78614,,,,
414.89,88.087,9.78614,,,,
414.9,88.087,9.78614,,,,
414.91,88.0841,9.78614,,,,
414.921,88.0841,9.78614,,,,
414.931,88.0841,9.78614,,,,
414.94,88.0841,9.78614,,,,
414.95,88.0841,9.78614,,,,
414.961,88.0841,9.78614,,,,
414.971,88.0841,9.78614,,,,
414.981,88.0841,9.78614,,,,
414.99,88.0841,9.78614,,,,
415,88.0841,9.78614,,,,
415.01,88.0813,9.71543,,,,
415.021,88.0813,9.71543,,,,
415.031,88.0813,9.71543,,,,
415.04,88.0813,9.71543,,,,
415.05,88.0813,9.71543,,,,
415.06,88.0813,9.71543,,,,
415.07,88.0813,9.71543,,,,
415.08,88.0813,9.71543,,,,
415.091,88.0813,9.71543,,,,
415.101,88.0813,9.71543,,,,
415.111,88.0784,9.71543,,,,
415.121,88.0784,9.71543,,,,
415.131,88.0784,9.71543,,,,
415.141,88.0784,9.71543,,,,
415.151,88.0784,9.71543,,,,
415.161,88.0784,9.71543,,,,
415.171,88.0784,9.71543,,,,
415.181,88.0784,9.71543,,,,
415.191,88.0784,9.71543,,,,
415.201,88.0784,9.71543,,,,
415.211,88.0755,9.71543,,,,
415.221,88.0755,9.71543,,,,
415.231,88.0755,9.71543,,,,
415.24,88.0755,9.71543,,,,
415.251,88.0755,9.71543,,,,
415.261,88.0755,9.71543,,,,
415.271,88.0755,9.71543,,,,
415.281,88.0755,9.71543,,,,
415.291,88.0755,9.71543,,,,
415.301,88.0755,9.73614,,,,
415.311,88.0726,9.73614,,,,
415.32,88.0726,9.73614,,,,
415.33,88.0726,9.73614,,,,
415.34,88.0726,9.73614,,,,
415.35,88.0726,9.73614,,,,
415.36,88.0726,9.73614,,,,
415.37,88.0726,9.66543,,,,
415.38,88.0726,9.66543,,,,
415.39,88.0726,9.66543,,,,
415.4,88.0726,9.66543,,,,
415.41,88.0698,9.66543,,,,
415.421,88.0698,9.66543,,,,
415.43,88.0698,9.66543,,,,
415.44,88.0698,9.66543,,,,
415.45,88.0698,9.66543,,,,
415.46,88.0698,9.66543,,,,
415.47,88.0698,9.66543,,,,
415.481,88.0698,9.66543,,,,
415.49,88.0698,9.66543,,,,
415.5,88.0698,9.66543,,,,
415.51,88.0669,9.66543,,,,
415.52,88.0669,9.66543,,,,
415.53,88.0669,9.59472,,,,
415.54,88.0669,9.59472,,,,
415.55,88.0669,9.59472,,,,
415.561,88.0669,9.59472,,,,
415.571,88.0669,9.59472,,,,
415.58,88.0669,9.59472,,,,
415.59,88.0669,9.59472,,,,
415.6,88.0669,9.59472,,,,
415.61,88.064,9.59472,,,,
415.621,88.064,9.59472,,,,
415.631,88.064,9.59472,,,,
415.64,88.064,9.59472,,,,
415.65,88.064,9.59472,,,,
415.661,88.064,9.59472,,,,
415.67,88.064,9.59472,,,,
415.681,88.064,9.59472,,,,
415.69,88.064,9.52401,,,,
415.7,88.064,9.52401,,,,
415.71,88.0611,9.52401,,,,
415.721,88.0611,9.52401,,,,
415.73,88.0611,9.52401,,,,
415.74,88.0611,9.52401,,,,
415.75,88.0611,9.52401,,,,
415.761,88.0611,9.52401,,,,
415.77,88.0611,9.52401,,,,
415.781,88.0611,9.52401,,,,
415.79,88.0611,9.52401,,,,
415.8,88.0611,9.52401,,,,
415.81,88.0583,9.52401,,,,
415.821,88.0583,9.52401,,,,
415.831,88.0583,9.52401,,,,
415.84,88.0583,9.52401,,,,
415.85,88.0583,9.4533,,,,
415.86,88.0583,9.4533,,,,
415.87,88.0583,9.4533,,,,
415.88,88.0583,9.4533,,,,
415.89,88.0583,9.4533,,,,
415.9,88.0583,9.4533,,,,
415.91,88.0554,9.4533,,,,
415.92,88.0554,9.4533,,,,
415.93,88.0554,9.4533,,,,
415.94,88.0554,9.4533,,,,
415.95,88.0554,9.4533,,,,
415.96,88.0554,9.4533,,,,
415.97,88.0554,9.38259,,,,
415.98,88.0554,9.38259,,,,
415.99,88.0554,9.38259,,,,
416,88.0554,9.38259,,,,
416.01,88.0525,9.38259,,,,
416.02,88.0525,9.38259,,,,
416.03,88.0525,9.38259,,,,
416.04,88.0525,9.38259,,,,
416.05,88.0525,9.38259,,,,
416.061,88.0525,9.38259,,,,
416.07,88.0525,9.38259,,,,
416.08,88.0525,9.38259,,,,
416.09,88.0525,9.38259,,,,
416.1,88.0525,9.38259,,,,
416.11,88.0496,9.38259,,,,
416.121,88.0496,9.38259,,,,
416.131,88.0496,9.38259,,,,
416.14,88.0496,9.38259,,,,
416.15,88.0496,9.31188,,,,
416.16,88.0496,9.31188,,,,
416.17,88.0496,9.31188,,,,
416.18,88.0496,9.31188,,,,
416.19,88.0496,9.31188,,,,
416.2,88.0496,9.31188,,,,
416.211,88.0468,9.31188,,,,
416.22,88.0468,9.31188,,,,
416.23,88.0468,9.31188,,,,
416.24,88.0468,9.31188,,,,
416.25,88.0468,9.31188,,,,
416.26,88.0468,9.31188,,,,
416.27,88.0468,9.31188,,,,
416.28,88.0468,9.31188,,,,
416.291,88.0468,9.31188,,,,
416.3,88.0468,9.31188,,,,
416.311,88.0439,9.24117,,,,
416.321,88.0439,9.24117,,,,
416.33,88.0439,9.24117,,,,
416.341,88.0439,9.24117,,,,
416.351,88.0439,9.24117,,,,
416.361,88.0439,9.24117,,,,
416.371,88.0439,9.24117,,,,
416.381,88.0439,9.24117,,,,
416.391,88.0439,9.24117,,,,
416.4,88.0439,9.24117,,,,
416.411,88.041,9.24117,,,,
416.421,88.041,9.24117,,,,
416.431,88.041,9.24117,,,,
416.441,88.041,9.24117,,,,
416.451,88.041,9.17046,,,,
416.461,88.041,9.16188,,,,
416.471,88.041,9.16188,,,,
416.48,88.041,9.16188,,,,
416.49,88.041,9.16188,,,,
416.501,88.041,9.16188,,,,
416.51,88.0381,9.16188,,,,
416.521,88.0381,9.16188,,,,
416.531,88.0381,9.09117,,,,
416.541,88.0381,9.09117,,,,
416.551,88.0381,9.09117,,,,
416.561,88.0381,9.09117,,,,
416.571,88.0381,9.09117,,,,
416.581,88.0381,9.09117,,,,
416.59,88.0381,9.09117,,,,
416.6,88.0381,9.09117,,,,
416.611,88.0353,9.09117,,,,
416.621,88.0353,9.09117,,,,
416.631,88.0353,9.09117,,,,
416.64,88.0353,9.09117,,,,
416.65,88.0353,9.09117,,,,
416.661,88.0353,9.09117,,,,
416.67,88.0353,9.09117,,,,
416.681,88.0353,9.09117,,,,
416.69,88.0353,9.02046,,,,
416.7,88.0353,9.02046,,,,
416.71,88.0324,9.02046,,,,
416.72,88.0324,9.02046,,,,
416.73,88.0324,9.02046,,,,
416.74,88.0324,9.02046,,,,
416.75,88.0324,9.02046,,,,
416.761,88.0324,9.02046,,,,
416.771,88.0324,9.02046,,,,
416.78,88.0324,9.02046,,,,
416.79,88.0324,9.02046,,,,
416.8,88.0324,9.02046,,,,
416.81,88.0295,9.02046,,,,
416.821,88.0295,9.02046,,,,
416.83,88.0295,8.94975,,,,
416.84,88.0295,8.94975,,,,
416.85,88.0295,8.94975,,,,
416.86,88.0295,8.94975,,,,
416.871,88.0295,8.94975,,,,
416.881,88.0295,8.94975,,,,
416.89,88.0295,8.94975,,,,
416.9,88.0295,8.94975,,,,
416.91,88.0266,8.94975,,,,
416.92,88.0266,8.94975,,,,
416.93,88.0266,8.94975,,,,
416.94,88.0266,8.94975,,,,
416.95,88.0266,8.94975,,,,
416.96,88.0266,8.94975,,,,
416.97,88.0266,8.87904,,,,
416.981,88.0266,8.87904,,,,
416.99,88.0266,8.87904,,,,
417,88.0266,8.87904,,,,
417.01,88.0237,8.87904,,,,
417.021,88.0237,8.87904,,,,
417.03,88.0237,8.87904,,,,
417.041,88.0237,8.87904,,,,
417.05,88.0237,8.87904,,,,
417.061,88.0237,8.87904,,,,
417.071,88.0237,8.87904,,,,
417.081,88.0237,8.87904,,,,
417.09,88.0237,8.87904,,,,
417.1,88.0237,8.87904,,,,
417.11,88.0209,8.80833,,,,
417.121,88.0209,8.80833,,,,
417.131,88.0209,8.80833,,,,
417.14,88.0209,8.80833,,,,
417.15,88.0209,8.80833,,,,
417.16,88.0209,8.80833,,,,
417.17,88.0209,8.80833,,,,
417.181,88.0209,8.80833,,,,
417.19,88.0209,8.80833,,,,
417.2,88.0209,8.80833,,,,
417.211,88.018,8.80833,,,,
417.221,88.018,8.80833,,,,
417.231,88.018,8.80833,,,,
417.24,88.018,8.80833,,,,
417.25,88.018,8.80833,,,,
417.26,88.018,8.80833,,,,
417.271,88.018,8.73762,,,,
417.28,88.018,8.73762,,,,
417.29,88.018,8.73762,,,,
417.3,88.018,8.73762,,,,
417.311,88.0151,8.73762,,,,
417.321,88.0151,8.73762,,,,
417.331,88.0151,8.73762,,,,
417.34,88.0151,8.73762,,,,
417.35,88.0151,8.73762,,,,
417.361,88.0151,8.73762,,,,
417.371,88.0151,8.73762,,,,
417.381,88.0151,8.73762,,,,
417.39,88.0151,8.73762,,,,
417.4,88.0151,8.73762,,,,
417.411,88.0122,8.73762,,,,
417.42,88.0122,8.73762,,,,
417.431,88.0122,8.6669,,,,
417.44,88.0122,8.6669,,,,
417.45,88.0122,8.6669,,,,
417.46,88.0122,8.6669,,,,
417.471,88.0122,8.6669,,,,
417.481,88.0122,8.6669,,,,
417.491,88.0122,8.6669,,,,
417.501,88.0122,8.6669,,,,
417.511,88.0094,8.6669,,,,
417.52,88.0094,8.6669,,,,
417.53,88.0094,8.6669,,,,
417.54,88.0094,8.6669,,,,
417.551,88.0094,8.6669,,,,
417.561,88.0094,8.6669,,,,
417.57,88.0094,8.59619,,,,
417.581,88.0094,8.59619,,,,
417.59,88.0094,8.59619,,,,
417.6,88.0094,8.59619,,,,
417.61,88.0065,8.59619,,,,
417.62,88.0065,8.59619,,,,
417.631,88.0065,8.59619,,,,
417.64,88.0065,8.59619,,,,
417.651,88.0065,8.59619,,,,
417.661,88.0065,8.59619,,,,
417.67,88.0065,8.59619,,,,
417.68,88.0065,8.59619,,,,
417.69,88.0065,8.59619,,,,
417.701,88.0065,8.59619,,,,
417.71,88.0036,8.59619,,,,
417.721,88.0036,8.59619,,,,
417.731,88.0036,8.52548,,,,
417.74,88.0036,8.52548,,,,
417.75,88.0036,8.52548,,,,
417.76,88.0036,8.52548,,,,
417.77,88.0036,8.52548,,,,
417.781,88.0036,8.52548,,,,
417.79,88.0036,8.52548,,,,
417.8,88.0036,8.52548,,,,
417.81,88.0007,8.52548,,,,
417.821,88.0007,8.52548,,,,
417.83,88.0007,8.52548,,,,
417.84,88.0007,8.52548,,,,
417.85,88.0007,8.47548,,,,
417.86,88.0007,8.47548,,,,
417.87,88.0007,8.47548,,,,
417.88,88.0007,8.47548,,,,
417.89,88.0007,8.47548,,,,
417.9,88.0007,8.47548,,,,
417.91,87.9979,8.47548,,,,
417.921,87.9979,8.47548,,,,
417.931,87.9979,8.47548,,,,
417.94,87.9979,8.47548,,,,
417.95,87.9979,8.40477,,,,
417.96,87.9979,8.40477,,,,
417.971,87.9979,8.40477,,,,
417.981,87.9979,8.40477,,,,
417.99,87.9979,8.40477,,,,
418,87.9979,8.40477,,,,
418.01,87.995,8.40477,,,,
418.021,87.995,8.40477,,,,
418.03,87.995,8.40477,,,,
418.04,87.995,8.40477,,,,
418.05,87.995,8.40477,,,,
418.06,87.995,8.40477,,,,
418.07,87.995,8.40477,,,,
418.08,87.995,8.40477,,,,
418.09,87.995,8.33406,,,,
418.1,87.995,8.33406,,,,
418.11,87.9921,8.33406,,,,
418.121,87.9921,8.33406,,,,
418.13,87.9921,8.33406,,,,
418.14,87.9921,8.33406,,,,
418.15,87.9921,8.33406,,,,
418.161,87.9921,8.33406,,,,
418.171,87.9921,8.33406,,,,
418.18,87.9921,8.33406,,,,
418.19,87.9921,8.33406,,,,
418.2,87.9921,8.33406,,,,
418.21,87.9892,8.33406,,,,
418.221,87.9892,8.33406,,,,
418.231,87.9892,8.26335,,,,
418.241,87.9892,8.26335,,,,
418.25,87.9892,8.26335,,,,
418.26,87.9892,8.26335,,,,
418.27,87.9892,8.26335,,,,
418.28,87.9892,8.26335,,,,
418.29,87.9892,8.26335,,,,
418.3,87.9892,8.26335,,,,
418.31,87.9864,8.26335,,,,
418.321,87.9864,8.26335,,,,
418.331,87.9864,8.26335,,,,
418.34,87.9864,8.26335,,,,
418.35,87.9864,8.26335,,,,
418.36,87.9864,8.26335,,,,
418.37,87.9864,8.19264,,,,
418.38,87.9864,8.19264,,,,
418.39,87.9864,8.19264,,,,
418.4,87.9864,8.19264,,,,
418.411,87.9835,8.19264,,,,
418.421,87.9835,8.19264,,,,
418.431,87.9835,8.19264,,,,
418.44,87.9835,8.19264,,,,
418.45,87.9835,8.19264,,,,
418.46,87.9835,8.19264,,,,
418.47,87.9835,8.19264,,,,
418.48,87.9835,8.19264,,,,
418.49,87.9835,8.19264,,,,
418.5,87.9835,8.19264,,,,
418.511,87.9806,8.19264,,,,
418.521,87.9806,8.19264,,,,
418.531,87.9806,8.14264,,,,
418.54,87.9806,8.14264,,,,
418.551,87.9806,8.14264,,,,
418.56,87.9806,8.14264,,,,
418.57,87.9806,8.14264,,,,
418.581,87.9806,8.14264,,,,
418.59,87.9806,8.07193,,,,
418.6,87.9806,8.07193,,,,
418.61,87.9777,8.07193,,,,
418.62,87.9777,8.07193,,,,
418.63,87.9777,8.07193,,,,
418.64,87.9777,8.07193,,,,
418.65,87.9777,8.07193,,,,
418.66,87.9777,8.07193,,,,
418.67,87.9777,8.07193,,,,
418.68,87.9777,8.07193,,,,
418.69,87.9777,8.07193,,,,
418.7,87.9777,8.07193,,,,
418.71,87.9749,8.07193,,,,
418.72,87.9749,8.07193,,,,
418.73,87.9749,8.00122,,,,
418.74,87.9749,8.00122,,,,
418.75,87.9749,8.00122,,,,
418.76,87.9749,8.00122,,,,
418.77,87.9749,8.00122,,,,
418.78,87.9749,8.00122,,,,
418.79,87.9749,8.00122,,,,
418.8,87.9749,8.00122,,,,
418.81,87.972,8.00122,,,,
418.821,87.972,8.00122,,,,
418.831,87.972,8.00122,,,,
418.84,87.972,8.00122,,,,
418.85,87.972,8.00122,,,,
418.86,87.972,8.00122,,,,
418.871,87.972,8.00122,,,,
418.88,87.972,8.00122,,,,
418.89,87.972,8.00122,,,,
418.9,87.972,8.00122,,,,
418.91,87.9691,8.00122,,,,
418.921,87.9691,8.00122,,,,
418.93,87.9691,7.95122,,,,
418.94,87.9691,7.95122,,,,
418.95,87.9691,7.95122,,,,
418.96,87.9691,7.95122,,,,
418.97,87.9691,7.95122,,,,
418.98,87.9691,7.95122,,,,
418.99,87.9691,7.95122,,,,
419,87.9691,7.95122,,,,
419.01,87.9662,7.88051,,,,
419.02,87.9662,7.88051,,,,
419.03,87.9662,7.88051,,,,
419.04,87.9662,7.88051,,,,
419.05,87.9662,7.88051,,,,
419.061,87.9662,7.88051,,,,
419.071,87.9662,7.88051,,,,
419.081,87.9662,7.88051,,,,
419.09,87.9662,7.88051,,,,
419.1,87.9662,7.88051,,,,
419.11,87.9633,7.88051,,,,
419.12,87.9633,7.88051,,,,
419.13,87.9633,7.88051,,,,
419.14,87.9633,7.88051,,,,
419.15,87.9633,7.8098,,,,
419.16,87.9633,7.8098,,,,
419.17,87.9633,7.8098,,,,
419.18,87.9633,7.8098,,,,
419.19,87.9633,7.8098,,,,
419.2,87.9633,7.8098,,,,
419.21,87.9605,7.8098,,,,
419.22,87.9605,7.8098,,,,
419.231,87.9605,7.8098,,,,
419.24,87.9605,7.8098,,,,
419.25,87.9605,7.8098,,,,
419.26,87.9605,7.8098,,,,
419.27,87.9605,7.8098,,,,
419.28,87.9605,7.8098,,,,
419.29,87.9605,7.73909,,,,
419.3,87.9605,7.73909,,,,
419.31,87.9576,7.73909,,,,
419.321,87.9576,7.73909,,,,
419.331,87.9576,7.73909,,,,
419.34,87.9576,7.73909,,,,
419.35,87.9576,7.73909,,,,
419.36,87.9576,7.73909,,,,
419.371,87.9576,7.73909,,,,
419.38,87.9576,7.73909,,,,
419.39,87.9576,7.73909,,,,
419.4,87.9576,7.73909,,,,
419.41,87.9547,7.73909,,,,
419.421,87.9547,7.73909,,,,
419.43,87.9547,7.73909,,,,
419.44,87.9547,7.73909,,,,
419.45,87.9547,7.66838,,,,
419.46,87.9547,7.66838,,,,
419.47,87.9547,7.66838,,,,
419.481,87.9547,7.66838,,,,
419.49,87.9547,7.66838,,,,
419.5,87.9547,7.66838,,,,
419.51,87.9518,7.66838,,,,
419.52,87.9518,7.66838,,,,
419.531,87.9518,7.66838,,,,
419.541,87.9518,7.66838,,,,
419.551,87.9518,7.66838,,,,
419.561,87.9518,7.66838,,,,
419.571,87.9518,7.66838,,,,
419.581,87.9518,7.66838,,,,
419.59,87.9518,7.59767,,,,
419.601,87.9518,7.59767,,,,
419.61,87.949,7.59767,,,,
419.62,87.949,7.59767,,,,
419.63,87.949,7.59767,,,,
419.64,87.949,7.59767,,,,
419.65,87.949,7.59767,,,,
419.661,87.949,7.59767,,,,
419.671,87.949,7.59767,,,,
419.681,87.949,7.59767,,,,
419.69,87.949,7.59767,,,,
419.7,87.949,7.59767,,,,
419.71,87.9461,7.59767,,,,
419.721,87.9461,7.59767,,,,
419.73,87.9461,7.59767,,,,
419.74,87.9461,7.59767,,,,
419.75,87.9461,7.59767,,,,
419.76,87.9461,7.59767,,,,
419.77,87.9461,7.59767,,,,
419.781,87.9461,7.59767,,,,
419.79,87.9461,7.52696,,,,
419.8,87.9461,7.52696,,,,
419.81,87.9432,7.52696,,,,
419.82,87.9432,7.52696,,,,
419.831,87.9432,7.52696,,,,
419.84,87.9432,7.52696,,,,
419.851,87.9432,7.52696,,,,
419.861,87.9432,7.52696,,,,
419.87,87.9432,7.52696,,,,
419.881,87.9432,7.52696,,,,
419.89,87.9432,7.52696,,,,
419.9,87.9432,7.52696,,,,
419.911,87.9403,7.52696,,,,
419.921,87.9403,7.52696,,,,
419.931,87.9403,7.47696,,,,
419.94,87.9403,7.47696,,,,
419.95,87.9403,7.47696,,,,
419.96,87.9403,7.47696,,,,
419.971,87.9403,7.47696,,,,
419.98,87.9403,7.47696,,,,
419.99,87.9403,7.40624,,,,
420,87.9403,7.40624,,,,
420.011,87.9375,7.40624,,,,
420.02,87.9375,7.40624,,,,
420.031,87.9375,7.40624,,,,
420.04,87.9375,7.40624,,,,
420.05,87.9375,7.40624,,,,
420.06,87.9375,7.40624,,,,
420.07,87.9375,7.40624,,,,
420.08,87.9375,7.40624,,,,
420.09,87.9375,7.40624,,,,
420.1,87.9375,7.40624,,,,
420.11,87.9346,7.40624,,,,
420.121,87.9346,7.40624,,,,
420.131,87.9346,7.40624,,,,
420.14,87.9346,7.40624,,,,
420.15,87.9346,7.33553,,,,
420.161,87.9346,7.33553,,,,
420.171,87.9346,7.33553,,,,
420.181,87.9346,7.33553,,,,
420.19,87.9346,7.33553,,,,
420.2,87.9346,7.33553,,,,
420.21,87.9317,7.33553,,,,
420.221,87.9317,7.33553,,,,
420.23,87.9317,7.33553,,,,
420.24,87.9317,7.33553,,,,
420.25,87.9317,7.33553,,,,
420.261,87.9317,7.33553,,,,
420.271,87.9317,7.33553,,,,
420.28,87.9317,7.33553,,,,
420.29,87.9317,7.26482,,,,
420.3,87.9317,7.26482,,,,
420.31,87.9288,7.26482,,,,
420.321,87.9288,7.26482,,,,
420.331,87.9288,7.26482,,,,
420.34,87.9288,7.26482,,,,
420.35,87.9288,7.26482,,,,
420.361,87.9288,7.26482,,,,
420.37,87.9288,7.26482,,,,
420.38,87.9288,7.26482,,,,
420.39,87.9288,7.26482,,,,
420.4,87.9288,7.26482,,,,
420.41,87.926,7.26482,,,,
420.421,87.926,7.26482,,,,
420.431,87.926,7.19411,,,,
420.44,87.926,7.19411,,,,
420.45,87.926,7.19411,,,,
420.46,87.926,7.19411,,,,
420.471,87.926,7.19411,,,,
420.48,87.926,7.19411,,,,
420.49,87.926,7.19411,,,,
420.5,87.926,7.19411,,,,
420.511,87.9231,7.19411,,,,
420.521,87.9231,7.19411,,,,
420.53,87.9231,7.19411,,,,
420.54,87.9231,7.19411,,,,
420.55,87.9231,7.19411,,,,
420.56,87.9231,7.19411,,,,
420.571,87.9231,7.19411,,,,
420.581,87.9231,7.19411,,,,
420.591,87.9231,7.1734,,,,
420.601,87.9231,7.1734,,,,
420.61,87.9202,7.1734,,,,
420.62,87.9202,7.1734,,,,
420.631,87.9202,7.1734,,,,
420.64,87.9202,7.1734,,,,
420.651,87.9202,7.1734,,,,
420.661,87.9202,7.1734,,,,
