ElapsedTime(s),Battery(%)
1074.7,69.1467
1074.8,69.1438
1074.9,69.1409
1075,69.1381
1075.1,69.1352
1075.2,69.1323
1075.3,69.1294
1075.4,69.1266
1075.5,69.1237
1075.6,69.1208
1075.7,69.1179
1075.8,69.1151
1075.9,69.1122
1076,69.1093
1076.1,69.1064
1076.2,69.1036
1076.3,69.1007
1076.4,69.0978
1076.5,69.0949
1076.6,69.092
1076.7,69.0892
1076.8,69.0863
1076.9,69.0834
1077,69.0805
1077.1,69.0777
1077.2,69.0748
1077.3,69.0719
1077.4,69.069
1077.5,69.0662
1077.6,69.0633
1077.7,69.0604
1077.8,69.0575
1077.9,69.0547
1078,69.0518
1078.1,69.0489
1078.2,69.046
1078.3,69.0433
1078.4,69.0404
1078.5,69.0375
1078.6,69.0347
1078.7,69.0318
1078.8,69.0289
1078.9,69.026
1079,69.0232
1079.1,69.0203
1079.2,69.0174
1079.3,69.0145
1079.4,69.0117
1079.5,69.0088
1079.6,69.0059
1079.7,69.003
1079.8,69.0002
1079.9,68.9973
1080,68.9944
1080.1,68.9915
1080.2,68.9887
1080.3,68.9858
1080.4,68.9829
1080.5,68.98
1080.6,68.9772
1080.7,68.9743
1080.8,68.9714
1080.9,68.9685
1081,68.9657
1081.1,68.9628
1081.2,68.9599
1081.3,68.957
1081.4,68.9541
1081.5,68.9513
1081.6,68.9484
1081.7,68.9455
1081.8,68.9426
1081.9,68.9398
1082,68.9369
1082.1,68.934
1082.2,68.9311
1082.3,68.9283
1082.4,68.9254
1082.5,68.9225
1082.6,68.9196
1082.7,68.9168
1082.8,68.9139
1082.9,68.911
1083,68.9081
1083.1,68.9053
1083.2,68.9024
1083.3,68.8995
1083.4,68.8966
1083.5,68.8938
1083.6,68.8909
1083.7,68.888
1083.8,68.8851
1083.9,68.8822
1084,68.8794
1084.1,68.8765
1084.2,68.8736
1084.3,68.8707
1084.4,68.8679
1084.5,68.865
1084.6,68.8621
1084.7,68.8592
1084.8,68.8564
1084.9,68.8535
1085,68.8506
1085.1,68.8477
1085.2,68.8449
1085.3,68.842
1085.4,68.8391
1085.5,68.8362
1085.6,68.8334
1085.7,68.8305
1085.8,68.8276
1085.9,68.8247
1086,68.8218
1086.1,68.819
1086.2,68.8161
1086.3,68.8132
1086.4,68.8103
1086.5,68.8075
1086.6,68.8046
1086.7,68.8017
1086.8,68.7988
1086.9,68.796
1087,68.7931
1087.1,68.7902
1087.2,68.7873
1087.3,68.7845
1087.4,68.7816
1087.5,68.7787
1087.6,68.7758
1087.7,68.773
1087.8,68.7701
1087.9,68.7672
1088,68.7643
1088.1,68.7615
1088.2,68.7586
1088.3,68.7557
1088.4,68.7528
1088.5,68.75
1088.6,68.7471
1088.7,68.7442
1088.8,68.7413
1088.9,68.7384
1089,68.7356
1089.1,68.7327
1089.2,68.7298
1089.3,68.7269
1089.4,68.7241
1089.5,68.7212
1089.6,68.7183
1089.7,68.7154
1089.8,68.7126
1089.9,68.7097
1090,68.7068
1090.1,68.7039
1090.2,68.7011
1090.3,68.6982
1090.4,68.6953
1090.5,68.6924
1090.6,68.6896
1090.7,68.6867
1090.8,68.6838
1090.9,68.6811
1091,68.6782
1091.1,68.6753
1091.2,68.6724
1091.3,68.6696
1091.4,68.6667
1091.5,68.6638
1091.6,68.6609
1091.7,68.6581
1091.8,68.6552
1091.9,68.6523
1092,68.6494
1092.1,68.6466
1092.2,68.6437
1092.3,68.6408
1092.4,68.6379
1092.5,68.6351
1092.6,68.6322
1092.7,68.6293
1092.8,68.6264
1092.9,68.6236
1093,68.6207
1093.1,68.6178
1093.2,68.6149
1093.3,68.6121
1093.4,68.6092
1093.5,68.6063
1093.6,68.6034
1093.7,68.6005
1093.8,68.5977
1093.9,68.5948
1094,68.5919
1094.1,68.589
1094.2,68.5862
1094.3,68.5833
1094.4,68.5804
1094.5,68.5775
1094.6,68.5747
1094.7,68.5718
1094.8,68.5689
1094.9,68.566
1095,68.5632
1095.1,68.5603
1095.2,68.5574
1095.3,68.5545
1095.4,68.5517
1095.5,68.5488
1095.6,68.5459
1095.7,68.543
1095.8,68.5402
1095.9,68.5373
1096,68.5344
1096.1,68.5315
1096.2,68.5286
1096.3,68.5258
1096.4,68.5229
1096.5,68.52
1096.6,68.5171
1096.7,68.5143
1096.8,68.5114
1096.9,68.5085
1097,68.5056
1097.1,68.5028
1097.2,68.4999
1097.3,68.497
1097.4,68.4941
1097.5,68.4913
1097.6,68.4884
1097.7,68.4855
1097.8,68.4826
1097.9,68.4798
1098,68.4769
1098.1,68.474
1098.2,68.4711
1098.3,68.4683
1098.4,68.4654
1098.5,68.4625
1098.6,68.4596
1098.7,68.4568
1098.8,68.4539
1098.9,68.451
1099,68.4481
1099.1,68.4452
1099.2,68.4424
1099.3,68.4395
1099.4,68.4366
1099.5,68.4337
1099.6,68.4309
1099.7,68.428
1099.8,68.4251
1099.9,68.4222
1100,68.4194
1100.1,68.4165
1100.2,68.4136
1100.3,68.4107
1100.4,68.4079
1100.5,68.405
1100.6,68.4021
1100.7,68.3992
1100.8,68.3964
1100.9,68.3935
1101,68.3906
1101.1,68.3877
1101.2,68.3849
1101.3,68.382
1101.4,68.3791
1101.5,68.3762
1101.6,68.3734
1101.7,68.3705
1101.8,68.3676
1101.9,68.3647
1102,68.3618
1102.1,68.359
1102.2,68.3561
1102.3,68.3532
1102.4,68.3503
1102.5,68.3475
1102.6,68.3446
1102.7,68.3417
1102.8,68.3388
1102.9,68.336
1103,68.3331
1103.1,68.3304
1103.2,68.3275
1103.3,68.3246
1103.4,68.3217
1103.5,68.3189
1103.6,68.316
1103.7,68.3131
1103.8,68.3102
1103.9,68.3073
1104,68.3045
1104.1,68.3016
1104.2,68.2987
1104.3,68.2958
1104.4,68.293
1104.5,68.2901
1104.6,68.2872
1104.7,68.2843
1104.8,68.2816
1104.9,68.2787
1105,68.2759
1105.1,68.273
1105.2,68.2701
1105.3,68.2672
1105.4,68.2644
1105.5,68.2615
1105.6,68.2586
1105.7,68.2557
1105.8,68.2528
1105.9,68.25
1106,68.2471
1106.1,68.2442
1106.2,68.2413
1106.3,68.2385
1106.4,68.2356
1106.5,68.2327
1106.6,68.2298
1106.7,68.227
1106.8,68.2241
1106.9,68.2212
1107,68.2183
1107.1,68.2155
1107.2,68.2126
1107.3,68.2097
1107.4,68.2068
1107.5,68.204
1107.6,68.2011
1107.7,68.1982
1107.8,68.1953
1107.9,68.1925
1108,68.1896
1108.1,68.1867
1108.2,68.1838
1108.3,68.181
1108.4,68.1781
1108.5,68.1752
1108.6,68.1723
1108.7,68.1694
1108.8,68.1666
1108.9,68.1637
1109,68.1608
1109.1,68.1579
1109.2,68.1551
1109.3,68.1522
1109.4,68.1493
1109.5,68.1464
1109.6,68.1436
1109.7,68.1407
1109.8,68.1378
1109.9,68.1349
1110,68.1321
1110.1,68.1292
1110.2,68.1263
1110.3,68.1234
1110.4,68.1206
1110.5,68.1177
1110.6,68.1148
1110.7,68.1119
1110.8,68.1091
1110.9,68.1062
1111,68.1033
1111.1,68.1004
1111.2,68.0975
1111.3,68.0947
1111.4,68.0918
1111.5,68.0889
1111.6,68.086
1111.7,68.0832
1111.8,68.0803
1111.9,68.0774
1112,68.0745
1112.1,68.0717
1112.2,68.0688
1112.3,68.0659
1112.4,68.063
1112.5,68.0602
1112.6,68.0573
1112.7,68.0544
1112.8,68.0515
1112.9,68.0487
1113,68.0458
1113.1,68.0429
1113.2,68.04
1113.3,68.0372
1113.4,68.0343
1113.5,68.0314
1113.6,68.0285
1113.7,68.0257
1113.8,68.0228
1113.9,68.0199
1114,68.017
1114.1,68.0141
1114.2,68.0113
1114.3,68.0084
1114.4,68.0055
1114.5,68.0026
1114.6,67.9998
1114.7,67.9969
1114.8,67.994
1114.9,67.9911
1115,67.9883
1115.1,67.9854
1115.2,67.9825
1115.3,67.9796
1115.4,67.9768
1115.5,67.9739
1115.6,67.971
1115.7,67.9681
1115.8,67.9653
1115.9,67.9624
1116,67.9595
1116.1,67.9566
1116.2,67.9538
1116.3,67.9509
1116.4,67.948
1116.5,67.9451
1116.6,67.9422
1116.7,67.9394
1116.8,67.9365
1116.9,67.9336
1117,67.9307
1117.1,67.9279
1117.2,67.925
1117.3,67.9221
1117.4,67.9192
1117.5,67.9164
1117.6,67.9135
1117.7,67.9106
1117.8,67.9077
1117.9,67.9049
1118,67.902
1118.1,67.8991
1118.2,67.8962
1118.3,67.8934
1118.4,67.8905
1118.5,67.8876
1118.6,67.8847
1118.7,67.8819
1118.8,67.879
1118.9,67.8761
1119,67.8732
1119.1,67.8703
1119.2,67.8675
1119.3,67.8646
1119.4,67.8617
1119.5,67.8588
1119.6,67.856
1119.7,67.8531
1119.8,67.8502
1119.9,67.8473
1120,67.8445
1120.1,67.8416
1120.2,67.8387
1120.3,67.8358
1120.4,67.833
1120.5,67.8301
1120.6,67.8272
1120.7,67.8243
1120.8,67.8215
1120.9,67.8186
1121,67.8157
1121.1,67.8128
1121.2,67.81
1121.3,67.8071
1121.4,67.8042
1121.5,67.8013
1121.6,67.7984
1121.7,67.7956
1121.8,67.7927
1121.9,67.7898
1122,67.7869
1122.1,67.7841
1122.2,67.7812
1122.3,67.7783
1122.4,67.7754
1122.5,67.7726
1122.6,67.7697
1122.7,67.7668
1122.8,67.7639
1122.9,67.7611
1123,67.7582
1123.1,67.7553
1123.2,67.7524
1123.3,67.7496
1123.4,67.7467
1123.5,67.7438
1123.6,67.7409
1123.7,67.7381
1123.8,67.7352
1123.9,67.7323
1124,67.7296
1124.1,67.7267
1124.2,67.7238
1124.3,67.7209
1124.4,67.7181
1124.5,67.7152
1124.6,67.7123
1124.7,67.7094
1124.8,67.7066
1124.9,67.7037
1125,67.7008
1125.1,67.6979
1125.2,67.6951
1125.3,67.6922
1125.4,67.6893
1125.5,67.6864
1125.6,67.6836
1125.7,67.6807
1125.8,67.6778
1125.9,67.6749
1126,67.6721
1126.1,67.6692
1126.2,67.6663
1126.3,67.6634
1126.4,67.6605
1126.5,67.6577
1126.6,67.6548
1126.7,67.6519
1126.8,67.649
1126.9,67.6462
1127,67.6433
1127.1,67.6404
1127.2,67.6375
1127.3,67.6347
1127.4,67.6318
1127.5,67.6289
1127.6,67.626
1127.7,67.6232
1127.8,67.6203
1127.9,67.6174
1128,67.6145
1128.1,67.6117
1128.2,67.6088
1128.3,67.6059
1128.4,67.6032
1128.5,67.6003
1128.6,67.5973
1128.7,67.5945
1128.8,67.5915
1128.9,67.5888
1129,67.5859
1129.1,67.583
1129.2,67.5802
1129.3,67.5773
1129.4,67.5744
1129.5,67.5715
1129.6,67.5687
1129.7,67.5658
1129.8,67.5629
1129.9,67.56
1130,67.5572
1130.1,67.5543
1130.2,67.5514
1130.3,67.5485
1130.4,67.5457
1130.5,67.5428
1130.6,67.5399
1130.7,67.537
1130.8,67.5342
1130.9,67.5313
1131,67.5284
1131.1,67.5255
1131.2,67.5226
1131.3,67.5198
1131.4,67.5169
1131.5,67.514
1131.6,67.5111
1131.7,67.5083
1131.8,67.5054
1131.9,67.5025
1132,67.4996
1132.1,67.4968
1132.2,67.4939
1132.3,67.491
1132.4,67.4881
1132.5,67.4853
1132.6,67.4824
1132.7,67.4795
1132.8,67.4766
1132.9,67.4738
1133,67.4709
1133.1,67.468
1133.2,67.4651
1133.3,67.4624
1133.4,67.4595
1133.5,67.4566
1133.6,67.4538
1133.7,67.4509
1133.8,67.448
1133.9,67.4451
1134,67.4423
1134.1,67.4394
1134.2,67.4365
1134.3,67.4336
1134.4,67.4308
1134.5,67.4279
1134.6,67.425
1134.7,67.4221
1134.8,67.4193
1134.9,67.4164
1135,67.4135
1135.1,67.4106
1135.2,67.4078
1135.3,67.4049
1135.4,67.402
1135.5,67.3991
1135.6,67.3962
1135.7,67.3934
1135.8,67.3905
1135.9,67.3876
1136,67.3847
1136.1,67.3819
1136.2,67.379
1136.3,67.3761
1136.4,67.3732
1136.5,67.3704
1136.6,67.3675
1136.7,67.3646
1136.8,67.3617
1136.9,67.3589
1137,67.356
1137.1,67.3531
1137.2,67.3502
1137.3,67.3474
1137.4,67.3445
1137.5,67.3416
1137.6,67.3387
1137.7,67.3359
1137.8,67.333
1137.9,67.3301
1138,67.3272
1138.1,67.3244
1138.2,67.3215
1138.3,67.3186
1138.4,67.3157
1138.5,67.3128
1138.6,67.31
1138.7,67.3071
1138.8,67.3042
1138.9,67.3013
1139,67.2985
1139.1,67.2956
1139.2,67.2927
1139.3,67.2898
1139.4,67.287
1139.5,67.2841
1139.6,67.2812
1139.7,67.2783
1139.8,67.2755
1139.9,67.2726
1140,67.2697
1140.1,67.2668
1140.2,67.264
1140.3,67.2611
1140.4,67.2582
1140.5,67.2553
1140.6,67.2525
1140.7,67.2496
1140.8,67.2467
1140.9,67.2438
1141,67.241
1141.1,67.2381
1141.2,67.2352
1141.3,67.2323
1141.4,67.2294
1141.5,67.2266
1141.6,67.2237
1141.7,67.2208
1141.8,67.2179
1141.9,67.2151
1142,67.2122
1142.1,67.2093
1142.2,67.2064
1142.3,67.2036
1142.4,67.2007
1142.5,67.1978
1142.6,67.1949
1142.7,67.1921
1142.8,67.1892
1142.9,67.1863
1143,67.1834
1143.1,67.1806
1143.2,67.1777
1143.3,67.1748
1143.4,67.1719
1143.5,67.1691
1143.6,67.1662
1143.7,67.1633
1143.8,67.1604
1143.9,67.1575
1144,67.1547
1144.1,67.1518
1144.2,67.1489
1144.3,67.146
1144.4,67.1432
1144.5,67.1403
1144.6,67.1374
1144.7,67.1345
1144.8,67.1317
1144.9,67.1288
1145,67.1259
1145.1,67.123
1145.2,67.1202
1145.3,67.1173
1145.4,67.1144
1145.5,67.1115
1145.6,67.1087
1145.7,67.1058
1145.8,67.1029
1145.9,67.1
1146,67.0972
1146.1,67.0943
1146.2,67.0914
1146.3,67.0885
1146.4,67.0857
1146.5,67.0828
1146.6,67.0799
1146.7,67.077
1146.8,67.0741
1146.9,67.0713
1147,67.0684
1147.1,67.0655
1147.2,67.0626
1147.3,67.0598
1147.4,67.0569
1147.5,67.054
1147.6,67.0511
1147.7,67.0483
1147.8,67.0454
1147.9,67.0425
1148,67.0396
1148.1,67.0368
1148.2,67.0339
1148.3,67.031
1148.4,67.0281
1148.5,67.0253
1148.6,67.0224
1148.7,67.0195
1148.8,67.0166
1148.9,67.0138
1149,67.0109
1149.1,67.008
1149.2,67.0051
1149.3,67.0023
1149.4,66.9994
1149.5,66.9965
1149.6,66.9936
1149.7,66.9907
1149.8,66.9879
1149.9,66.985
1150,66.9821
1150.1,66.9792
1150.2,66.9764
1150.3,66.9735
1150.4,66.9706
1150.5,66.9677
1150.6,66.9649
1150.7,66.962
1150.8,66.9591
1150.9,66.9562
1151,66.9534
1151.1,66.9505
1151.2,66.9476
1151.3,66.9447
1151.4,66.9419
1151.5,66.939
1151.6,66.9361
1151.7,66.9332
1151.8,66.9303
1151.9,66.9275
1152,66.9246
1152.1,66.9217
1152.2,66.9188
1152.3,66.916
1152.4,66.9131
1152.5,66.9102
1152.6,66.9073
1152.7,66.9045
1152.8,66.9016
1152.9,66.8987
1153,66.8958
1153.1,66.893
1153.2,66.8901
1153.3,66.8872
1153.4,66.8843
1153.5,66.8815
1153.6,66.8786
1153.7,66.8757
1153.8,66.8728
1153.9,66.87
1154,66.8671
1154.1,66.8642
1154.2,66.8613
1154.3,66.8585
1154.4,66.8556
1154.5,66.8527
1154.6,66.8498
1154.7,66.8469
1154.8,66.8441
1154.9,66.8412
1155,66.8383
1155.1,66.8354
1155.2,66.8326
1155.3,66.8297
1155.4,66.827
1155.5,66.8239
1155.6,66.8211
1155.7,66.8182
1155.8,66.8153
1155.9,66.8124
1156,66.8096
1156.1,66.8067
1156.2,66.8038
1156.3,66.8009
1156.4,66.7982
1156.5,66.7952
1156.6,66.7923
1156.7,66.7894
1156.8,66.7866
1156.9,66.7837
1157,66.7809
1157.1,66.7781
1157.2,66.7752
1157.3,66.7723
1157.4,66.7694
1157.5,66.7666
1157.6,66.7637
1157.7,66.7608
1157.8,66.7579
1157.9,66.7551
1158,66.7522
1158.1,66.7493
1158.2,66.7464
1158.3,66.7436
1158.4,66.7407
1158.5,66.7378
1158.6,66.7349
1158.7,66.7321
1158.8,66.7292
1158.9,66.7263
1159,66.7234
1159.1,66.7205
1159.2,66.7177
1159.3,66.7148
1159.4,66.7119
1159.5,66.709
1159.6,66.7062
1159.7,66.7033
1159.8,66.7004
1159.9,66.6975
1160,66.6947
1160.1,66.6918
1160.2,66.6889
1160.3,66.686
1160.4,66.6832
1160.5,66.6803
1160.6,66.6774
1160.7,66.6745
1160.8,66.6717
1160.9,66.6688
1161,66.6659
1161.1,66.663
1161.2,66.6602
1161.3,66.6573
1161.4,66.6544
1161.5,66.6515
1161.6,66.6487
1161.7,66.6458
1161.8,66.6429
1161.9,66.64
1162,66.6371
1162.1,66.6343
1162.2,66.6314
1162.3,66.6285
1162.4,66.6256
1162.5,66.6228
1162.6,66.6199
1162.7,66.617
1162.8,66.6141
1162.9,66.6113
1163,66.6084
1163.1,66.6055
1163.2,66.6026
1163.3,66.5998
1163.4,66.5969
1163.5,66.594
1163.6,66.5911
1163.7,66.5883
1163.8,66.5854
1163.9,66.5825
1164,66.5796
1164.1,66.5768
1164.2,66.5739
1164.3,66.571
1164.4,66.5681
1164.5,66.5653
1164.6,66.5624
1164.7,66.5595
1164.8,66.5566
1164.9,66.5537
1165,66.5509
1165.1,66.548
1165.2,66.5451
1165.3,66.5422
1165.4,66.5394
1165.5,66.5365
1165.6,66.5336
1165.7,66.5307
1165.8,66.5279
1165.9,66.525
1166,66.5221
1166.1,66.5192
1166.2,66.5164
1166.3,66.5135
1166.4,66.5106
1166.5,66.5077
1166.6,66.5049
1166.7,66.502
1166.8,66.4991
1166.9,66.4962
1167,66.4934
1167.1,66.4905
1167.2,66.4876
1167.3,66.4847
1167.4,66.4818
1167.5,66.479
1167.6,66.4761
1167.7,66.4732
1167.8,66.4703
1167.9,66.4675
1168,66.4646
1168.1,66.4617
1168.2,66.4588
1168.3,66.456
1168.4,66.4531
1168.5,66.4502
1168.6,66.4473
1168.7,66.4445
1168.8,66.4416
1168.9,66.4387
1169,66.4358
1169.1,66.433
1169.2,66.4301
1169.3,66.4272
1169.4,66.4243
1169.5,66.4215
1169.6,66.4186
1169.7,66.4157
1169.8,66.4128
1169.9,66.41
1170,66.4071
1170.1,66.4042
1170.2,66.4013
1170.3,66.3984
1170.4,66.3956
1170.5,66.3927
1170.6,66.3898
1170.7,66.3869
1170.8,66.3841
1170.9,66.3812
1171,66.3783
1171.1,66.3754
1171.2,66.3726
1171.3,66.3697
1171.4,66.3668
1171.5,66.3639
1171.6,66.3611
1171.7,66.3582
1171.8,66.3553
1171.9,66.3524
1172,66.3496
1172.1,66.3467
1172.2,66.3438
1172.3,66.3409
1172.4,66.3381
1172.5,66.3352
1172.6,66.3323
1172.7,66.3294
1172.8,66.3265
1172.9,66.3237
1173,66.3208
1173.1,66.3179
1173.2,66.315
1173.3,66.3122
1173.4,66.3093
1173.5,66.3064
1173.6,66.3035
1173.7,66.3007
1173.8,66.2978
1173.9,66.2949
1174,66.292
1174.1,66.2892
1174.2,66.2863
1174.3,66.2834
1174.4,66.2805
1174.5,66.2777
1174.6,66.2748
1174.7,66.2719
1174.8,66.269
1174.9,66.2662
1175,66.2633
1175.1,66.2604
1175.2,66.2575
1175.3,66.2546
1175.4,66.2518
1175.5,66.2489
1175.6,66.246
1175.7,66.2431
1175.8,66.2403
1175.9,66.2374
1176,66.2345
1176.1,66.2316
1176.2,66.2288
1176.3,66.2259
1176.4,66.223
1176.5,66.2201
1176.6,66.2173
1176.7,66.2144
1176.8,66.2115
1176.9,66.2086
1177,66.2058
1177.1,66.2029
1177.2,66.2
1177.3,66.1971
1177.4,66.1943
1177.5,66.1914
1177.6,66.1885
1177.7,66.1856
1177.8,66.1827
1177.9,66.1799
1178,66.1771
1178.1,66.1741
1178.2,66.1712
1178.3,66.1684
1178.4,66.1655
1178.5,66.1626
1178.6,66.1597
1178.7,66.1569
1178.8,66.154
1178.9,66.1511
1179,66.1482
1179.1,66.1454
1179.2,66.1425
1179.3,66.1396
1179.4,66.1367
1179.5,66.1339
1179.6,66.131
1179.7,66.1281
1179.8,66.1252
1179.9,66.1224
1180,66.1195
1180.1,66.1166
1180.2,66.1137
1180.3,66.1109
1180.4,66.108
1180.5,66.1051
1180.6,66.1022
1180.7,66.0993
1180.8,66.0965
1180.9,66.0936
1181,66.0907
1181.1,66.0878
1181.2,66.085
1181.3,66.0821
1181.4,66.0792
1181.5,66.0763
1181.6,66.0735
1181.7,66.0706
1181.8,66.0677
1181.9,66.0648
1182,66.062
1182.1,66.0591
1182.2,66.0562
1182.3,66.0533
1182.4,66.0505
1182.5,66.0476
1182.6,66.0447
1182.7,66.0418
1182.8,66.039
1182.9,66.0361
1183,66.0332
1183.1,66.0303
1183.2,66.0275
1183.3,66.0246
1183.4,66.0217
1183.5,66.0188
1183.6,66.0159
1183.7,66.0131
1183.8,66.0102
1183.9,66.0073
1184,66.0044
1184.1,66.0017
1184.2,65.9988
1184.3,65.996
1184.4,65.9931
1184.5,65.9902
1184.6,65.9873
1184.7,65.9845
1184.8,65.9816
1184.9,65.9787
1185,65.9758
1185.1,65.973
1185.2,65.9701
1185.3,65.9672
1185.4,65.9643
1185.5,65.9614
1185.6,65.9586
1185.7,65.9557
1185.8,65.9528
1185.9,65.9499
1186,65.9471
1186.1,65.9442
1186.2,65.9413
1186.3,65.9384
1186.4,65.9356
1186.5,65.9327
1186.6,65.9298
1186.7,65.9269
1186.8,65.9241
1186.9,65.9212
1187,65.9183
1187.1,65.9154
1187.2,65.9126
1187.3,65.9097
1187.4,65.9068
1187.5,65.9039
1187.6,65.9011
1187.7,65.8982
1187.8,65.8953
1187.9,65.8924
1188,65.8895
1188.1,65.8867
1188.2,65.8838
1188.3,65.8809
1188.4,65.878
1188.5,65.8752
1188.6,65.8723
1188.7,65.8694
1188.8,65.8665
1188.9,65.8637
1189,65.8608
1189.1,65.8579
1189.2,65.855
1189.3,65.8522
1189.4,65.8493
1189.5,65.8464
1189.6,65.8435
1189.7,65.8407
1189.8,65.8378
1189.9,65.8349
1190,65.832
1190.1,65.8292
1190.2,65.8263
1190.3,65.8234
1190.4,65.8205
1190.5,65.8177
1190.6,65.8148
1190.7,65.8119
1190.8,65.809
1190.9,65.8061
1191,65.8033
1191.1,65.8004
1191.2,65.7975
1191.3,65.7946
1191.4,65.7918
1191.5,65.7889
1191.6,65.786
1191.7,65.7831
1191.8,65.7803
1191.9,65.7774
1192,65.7745
1192.1,65.7716
1192.2,65.7688
1192.3,65.7659
1192.4,65.763
1192.5,65.7601
1192.6,65.7573
1192.7,65.7544
1192.8,65.7515
1192.9,65.7486
1193,65.7458
1193.1,65.7429
1193.2,65.74
1193.3,65.7371
1193.4,65.7343
1193.5,65.7314
1193.6,65.7285
1193.7,65.7256
1193.8,65.7227
1193.9,65.7199
1194,65.717
1194.1,65.7141
1194.2,65.7112
1194.3,65.7084
1194.4,65.7055
1194.5,65.7026
1194.6,65.6997
1194.7,65.6969
1194.8,65.694
1194.9,65.6911
1195,65.6882
1195.1,65.6854
1195.2,65.6825
1195.3,65.6796
1195.4,65.6767
1195.5,65.6739
1195.6,65.671
1195.7,65.6681
1195.8,65.6652
1195.9,65.6624
1196,65.6595
1196.1,65.6566
1196.2,65.6537
1196.3,65.6508
1196.4,65.648
1196.5,65.6451
1196.6,65.6422
1196.7,65.6393
1196.8,65.6365
1196.9,65.6336
1197,65.6307
1197.1,65.6278
1197.2,65.625
1197.3,65.6221
1197.4,65.6192
1197.5,65.6163
1197.6,65.6135
1197.7,65.6106
1197.8,65.6077
1197.9,65.6048
1198,65.602
1198.1,65.5991
1198.2,65.5962
1198.3,65.5933
1198.4,65.5905
1198.5,65.5876
1198.6,65.5847
1198.7,65.5818
1198.8,65.5789
1198.9,65.5761
1199,65.5732
1199.1,65.5703
1199.2,65.5674
1199.3,65.5646
1199.4,65.5617
1199.5,65.5588
1199.6,65.5559
1199.7,65.5531
1199.8,65.5502
1199.9,65.5473
1200,65.5444
1200.1,65.5416
1200.2,65.5387
1200.3,65.5358
1200.4,65.5329
1200.5,65.5301
1200.6,65.5272
1200.7,65.5243
1200.8,65.5214
1200.9,65.5186
1201,65.5157
1201.1,65.5128
1201.2,65.5099
1201.3,65.507
1201.4,65.5042
1201.5,65.5013
1201.6,65.4984
1201.7,65.4955
1201.8,65.4927
1201.9,65.4898
1202,65.4869
1202.1,65.484
1202.2,65.4812
1202.3,65.4783
1202.4,65.4754
1202.5,65.4725
1202.6,65.4697
1202.7,65.4668
1202.8,65.4639
1202.9,65.461
1203,65.4582
1203.1,65.4553
1203.2,65.4524
1203.3,65.4495
1203.4,65.4467
1203.5,65.4438
1203.6,65.4409
1203.7,65.438
1203.8,65.4352
1203.9,65.4323
1204,65.4294
1204.1,65.4265
1204.2,65.4236
1204.3,65.4208
1204.4,65.4179
1204.5,65.415
1204.6,65.4121
1204.7,65.4093
1204.8,65.4064
1204.9,65.4035
1205,65.4006
1205.1,65.3978
1205.2,65.3949
1205.3,65.392
1205.4,65.3891
1205.5,65.3863
1205.6,65.3834
1205.7,65.3805
1205.8,65.3776
1205.9,65.3748
1206,65.3719
1206.1,65.369
1206.2,65.3661
1206.3,65.3633
1206.4,65.3604
1206.5,65.3575
1206.6,65.3546
1206.7,65.3517
1206.8,65.3489
1206.9,65.346
1207,65.3431
1207.1,65.3402
1207.2,65.3374
1207.3,65.3345
1207.4,65.3316
1207.5,65.3287
1207.6,65.3259
1207.7,65.323
1207.8,65.3201
1207.9,65.3172
1208,65.3144
1208.1,65.3115
1208.2,65.3086
1208.3,65.3057
1208.4,65.3029
1208.5,65.3
1208.6,65.2971
1208.7,65.2942
1208.8,65.2914
1208.9,65.2886
1209,65.2856
1209.1,65.2829
1209.2,65.28
1209.3,65.2771
1209.4,65.2742
1209.5,65.2714
1209.6,65.2685
1209.7,65.2656
1209.8,65.2627
1209.9,65.2599
1210,65.257
1210.1,65.2541
1210.2,65.2512
1210.3,65.2484
1210.4,65.2455
1210.5,65.2426
1210.6,65.2397
1210.7,65.2369
1210.8,65.234
1210.9,65.2311
1211,65.2282
1211.1,65.2254
1211.2,65.2225
1211.3,65.2196
1211.4,65.2167
1211.5,65.2138
1211.6,65.211
1211.7,65.2081
1211.8,65.2052
1211.9,65.2023
1212,65.1995
1212.1,65.1966
1212.2,65.1937
1212.3,65.1908
1212.4,65.188
1212.5,65.1851
1212.6,65.1822
1212.7,65.1793
1212.8,65.1765
1212.9,65.1736
1213,65.1707
1213.1,65.1678
1213.2,65.165
1213.3,65.1621
1213.4,65.1592
1213.5,65.1563
1213.6,65.1535
1213.7,65.1506
1213.8,65.1477
1213.9,65.1448
1214,65.142
1214.1,65.1391
1214.2,65.1362
1214.3,65.1333
1214.4,65.1304
1214.5,65.1276
1214.6,65.1247
1214.7,65.1218
1214.8,65.1189
1214.9,65.1161
1215,65.1132
1215.1,65.1103
1215.2,65.1074
1215.3,65.1046
1215.4,65.1017
1215.5,65.0988
1215.6,65.0959
1215.7,65.0931
1215.8,65.0902
1215.9,65.0873
1216,65.0844
1216.1,65.0816
1216.2,65.0787
1216.3,65.0758
1216.4,65.0729
1216.5,65.0701
1216.6,65.0672
1216.7,65.0643
1216.8,65.0614
1216.9,65.0585
1217,65.0557
1217.1,65.0528
1217.2,65.0499
1217.3,65.047
1217.4,65.0442
1217.5,65.0413
1217.6,65.0384
1217.7,65.0355
1217.8,65.0327
1217.9,65.0298
1218,65.0269
1218.1,65.024
1218.2,65.0212
1218.3,65.0183
1218.4,65.0154
1218.5,65.0125
1218.6,65.0097
1218.7,65.0068
