Accumulated Time [min],Battery [%],Work Count [times]
62.254,66.0367,15
62.2557,66.04,15
62.2574,66.0431,15
62.259,66.0465,15
62.2607,66.0498,15
62.2624,66.0531,15
62.264,66.0564,15
62.2657,66.0597,15
62.2674,66.063,15
62.269,66.0663,15
62.2707,66.0694,15
62.2724,66.0727,15
62.274,66.0761,15
62.2757,66.0794,15
62.2774,66.0827,15
62.279,66.086,15
62.2807,66.0893,15
62.2824,66.0926,15
62.284,66.0959,15
62.2857,66.0992,15
62.2874,66.1025,15
62.2891,66.1058,15
62.2907,66.109,15
62.2924,66.1123,15
62.294,66.1156,15
62.2957,66.1189,15
62.2974,66.1222,15
62.299,66.1255,15
62.3007,66.1288,15
62.3024,66.1321,15
62.304,66.1354,15
62.3057,66.1387,15
62.3074,66.142,15
62.309,66.1453,15
62.3107,66.1487,15
62.3124,66.152,15
62.314,66.1553,15
62.3157,66.1586,15
62.3174,66.1619,15
62.319,66.1652,15
62.3207,66.1685,15
62.3224,66.1716,15
62.324,66.1749,15
62.3257,66.1783,15
62.3274,66.1814,15
62.329,66.1847,15
62.3307,66.1878,15
62.3324,66.1912,15
62.334,66.1945,15
62.3357,66.1978,15
62.3374,66.2011,15
62.339,66.2044,15
62.3407,66.2075,15
62.3424,66.2108,15
62.344,66.2141,15
62.3457,66.2175,15
62.3474,66.2208,15
62.349,66.2241,15
62.3507,66.2274,15
62.3524,66.2307,15
62.354,66.234,15
62.3557,66.2373,15
62.3574,66.2406,15
62.359,66.2439,15
62.3607,66.2472,15
62.3624,66.2505,15
62.364,66.2538,15
62.3657,66.2571,15
62.3674,66.2604,15
62.369,66.2638,15
62.3707,66.2671,15
62.3724,66.2704,15
62.374,66.2737,15
62.3757,66.277,15
62.3774,66.2803,15
62.379,66.2836,15
62.3807,66.2869,15
62.3824,66.2902,15
62.384,66.2935,15
62.3857,66.2968,15
62.3874,66.3001,15
62.389,66.3034,15
62.3907,66.3067,15
62.3924,66.3101,15
62.394,66.3134,15
62.3957,66.3167,15
62.3974,66.32,15
62.399,66.3233,15
62.4007,66.3266,15
62.4024,66.3299,15
62.404,66.3332,15
62.4057,66.3365,15
62.4074,66.3398,15
62.409,66.3431,15
62.4107,66.3464,15
62.4124,66.3496,15
62.414,66.3529,15
62.4157,66.3562,15
62.4174,66.3593,15
62.419,66.3625,15
62.4207,66.3658,15
62.4224,66.3691,15
62.424,66.3724,15
62.4257,66.3757,15
62.4274,66.379,15
62.4291,66.3823,15
62.4307,66.3856,15
62.4324,66.3889,15
62.434,66.3923,15
62.4357,66.3956,15
62.4374,66.3989,15
62.439,66.4022,15
62.4407,66.4055,15
62.4424,66.4088,15
62.444,66.4121,15
62.4457,66.4154,15
62.4474,66.4187,15
62.4491,66.422,15
62.4507,66.4253,15
62.4524,66.4286,15
62.454,66.4319,15
62.4557,66.4352,15
62.4574,66.4386,15
62.459,66.4419,15
62.4607,66.4452,15
62.4624,66.4485,15
62.464,66.4518,15
62.4657,66.4551,15
62.4674,66.4584,15
62.469,66.4617,15
62.4707,66.465,15
62.4724,66.4683,15
62.474,66.4716,15
62.4757,66.4749,15
62.4774,66.4782,15
62.479,66.4816,15
62.4807,66.4847,15
62.4824,66.488,15
62.484,66.4913,15
62.4857,66.4946,15
62.4874,66.4979,15
62.489,66.5012,15
62.4907,66.5045,15
62.4924,66.5079,15
62.4941,66.5112,15
62.4957,66.5145,15
62.4974,66.5178,15
62.499,66.5211,15
62.5007,66.5244,15
62.5024,66.5277,15
62.504,66.531,15
62.5057,66.5343,15
62.5074,66.5374,15
62.509,66.5408,15
62.5107,66.5441,15
62.5124,66.5474,15
62.514,66.5507,15
62.5157,66.554,15
62.5174,66.5573,15
62.519,66.5606,15
62.5207,66.5639,15
62.5224,66.5672,15
62.524,66.5705,15
62.5257,66.5738,15
62.5274,66.5771,15
62.529,66.5804,15
62.5307,66.5837,15
62.5324,66.5871,15
62.534,66.5904,15
62.5357,66.5937,15
62.5374,66.597,15
62.539,66.6003,15
62.5407,66.6036,15
62.5424,66.6069,15
62.544,66.6102,15
62.5457,66.6135,15
62.5474,66.6168,15
62.549,66.6201,15
62.5507,66.6234,15
62.5524,66.6268,15
62.554,66.6301,15
62.5557,66.6334,15
62.5574,66.6367,15
62.559,66.64,15
62.5607,66.6433,15
62.5624,66.6466,15
62.564,66.6499,15
62.5657,66.6532,15
62.5674,66.6565,15
62.569,66.6598,15
62.5707,66.6631,15
62.5724,66.6664,15
62.574,66.6697,15
62.5757,66.6731,15
62.5774,66.6764,15
62.579,66.6797,15
62.5807,66.683,15
62.5824,66.6863,15
62.584,66.6896,15
62.5857,66.6929,15
62.5874,66.6962,15
62.589,66.6995,15
62.5907,66.7028,15
62.5924,66.7061,15
62.594,66.7094,15
62.5957,66.7127,15
62.5974,66.716,15
62.599,66.7194,15
62.6007,66.7227,15
62.6024,66.726,15
62.604,66.7293,15
62.6057,66.7326,15
62.6074,66.7359,15
62.6091,66.739,15
62.6107,66.7423,15
62.6124,66.7457,15
62.614,66.749,15
62.6157,66.7523,15
62.6174,66.7556,15
62.619,66.7587,15
62.6207,66.762,15
62.6224,66.7653,15
62.624,66.7686,15
62.6257,66.7719,15
62.6274,66.7753,15
62.629,66.7786,15
62.6307,66.7819,15
62.6324,66.7852,15
62.634,66.7885,15
62.6357,66.7918,15
62.6374,66.7951,15
62.639,66.7984,15
62.6407,66.8017,15
62.6424,66.805,15
62.644,66.8082,15
62.6457,66.8113,15
62.6474,66.8146,15
62.649,66.8179,15
62.6507,66.8212,15
62.6524,66.8245,15
62.654,66.8278,15
62.6557,66.8312,15
62.6574,66.8345,15
62.659,66.8378,15
62.6607,66.8411,15
62.6624,66.8444,15
62.664,66.8477,15
62.6657,66.851,15
62.6674,66.8543,15
62.669,66.8576,15
62.6707,66.8609,15
62.6724,66.8641,15
62.674,66.8674,15
62.6757,66.8707,15
62.6774,66.874,15
62.679,66.8773,15
62.6807,66.8806,15
62.6824,66.8839,15
62.684,66.8872,15
62.6857,66.8905,15
62.6874,66.8938,15
62.689,66.8971,15
62.6907,66.9004,15
62.6924,66.9038,15
62.694,66.9071,15
62.6957,66.9104,15
62.6974,66.9137,15
62.699,66.917,15
62.7007,66.9203,15
62.7024,66.9234,15
62.704,66.9267,15
62.7057,66.93,15
62.7074,66.9334,15
62.709,66.9367,15
62.7107,66.94,15
62.7124,66.9433,15
62.714,66.9466,15
62.7157,66.9499,15
62.7174,66.9532,15
62.719,66.9565,15
62.7207,66.9598,15
62.7224,66.9631,15
62.724,66.9664,15
62.7257,66.9697,15
62.7274,66.973,15
62.729,66.9763,15
62.7307,66.9797,15
62.7324,66.983,15
62.734,66.9863,15
62.7357,66.9896,15
62.7374,66.9929,15
62.739,66.9962,15
62.7407,66.9995,15
62.7424,67.0028,15
62.744,67.0061,15
62.7457,67.0094,15
62.7474,67.0127,15
62.749,67.016,15
62.7507,67.0193,15
62.7524,67.0227,15
62.754,67.026,15
62.7557,67.0293,15
62.7574,67.0326,15
62.759,67.0359,15
62.7607,67.0392,15
62.7624,67.0425,15
62.764,67.0458,15
62.7657,67.049,15
62.7674,67.0523,15
62.769,67.0556,15
62.7707,67.0589,15
62.7724,67.0622,15
62.774,67.0655,15
62.7757,67.0688,15
62.7774,67.0721,15
62.779,67.0751,15
62.7807,67.0784,15
62.7824,67.0817,15
62.784,67.085,15
62.7857,67.0883,15
62.7874,67.0916,15
62.789,67.0949,15
62.7907,67.0982,15
62.7924,67.1015,15
62.794,67.1048,15
62.7957,67.1082,15
62.7974,67.1113,15
62.799,67.1146,15
62.8007,67.1177,15
62.8024,67.1211,15
62.804,67.1244,15
62.8057,67.1275,15
62.8074,67.1308,15
62.809,67.1341,15
62.8107,67.1374,15
62.8124,67.1407,15
62.814,67.144,15
62.8157,67.1472,15
62.8174,67.1505,15
62.819,67.1538,15
62.8207,67.1569,15
62.8224,67.1602,15
62.824,67.1636,15
62.8257,67.1669,15
62.8274,67.1702,15
62.829,67.1735,15
62.8307,67.1768,15
62.8324,67.1799,15
62.834,67.1832,15
62.8357,67.1865,15
62.8374,67.1898,15
62.839,67.1932,15
62.8407,67.1965,15
62.8424,67.1996,15
62.844,67.2029,15
62.8457,67.2062,15
62.8474,67.2095,15
62.849,67.2128,15
62.8507,67.2161,15
62.8524,67.2194,15
62.854,67.2228,15
62.8557,67.2261,15
62.8574,67.2294,15
62.859,67.2327,15
62.8607,67.236,15
62.8624,67.2393,15
62.864,67.2426,15
62.8657,67.2459,15
62.8674,67.2492,15
62.869,67.2525,15
62.8707,67.2558,15
62.8724,67.2591,15
62.874,67.2624,15
62.8757,67.2658,15
62.8774,67.2691,15
62.879,67.2724,15
62.8807,67.2757,15
62.8824,67.279,15
62.884,67.2823,15
62.8857,67.2854,15
62.8874,67.2886,15
62.889,67.2919,15
62.8907,67.2952,15
62.8924,67.2985,15
62.894,67.3018,15
62.8957,67.3051,15
62.8974,67.3083,15
62.899,67.3116,15
62.9007,67.3149,15
62.9024,67.3182,15
62.904,67.3215,15
62.9057,67.3248,15
62.9074,67.3281,15
62.909,67.3314,15
62.9107,67.3345,15
62.9124,67.3379,15
62.914,67.3412,15
62.9157,67.3445,15
62.9174,67.3478,15
62.919,67.3509,15
62.9207,67.3542,15
62.9224,67.3574,15
62.924,67.3607,15
62.9257,67.3638,15
62.9274,67.3671,15
62.9291,67.3704,15
62.9307,67.3737,15
62.9324,67.3771,15
62.934,67.3802,15
62.9357,67.3835,15
62.9374,67.3868,15
62.939,67.3901,15
62.9407,67.3934,15
62.9424,67.3967,15
62.944,67.4,15
62.9457,67.4033,15
62.9474,67.4066,15
62.949,67.41,15
62.9507,67.4133,15
62.9524,67.4166,15
62.954,67.4199,15
62.9557,67.4232,15
62.9574,67.4265,15
62.959,67.4298,15
62.9607,67.4331,15
62.9624,67.4364,15
62.964,67.4397,15
62.9657,67.443,15
62.9674,67.4463,15
62.969,67.4496,15
62.9707,67.453,15
62.9724,67.4563,15
62.974,67.4596,15
62.9757,67.4629,15
62.9774,67.4662,15
62.979,67.4695,15
62.9807,67.4728,15
62.9824,67.4761,15
62.984,67.4794,15
62.9857,67.4827,15
62.9874,67.486,15
62.989,67.4893,15
62.9907,67.4923,15
62.9924,67.4956,15
62.994,67.4989,15
62.9957,67.5022,15
62.9974,67.5055,15
62.999,67.5089,15
63.0007,67.512,15
63.0024,67.5153,15
63.004,67.5186,15
63.0057,67.5219,15
63.0074,67.5252,15
63.009,67.5285,15
63.0107,67.5318,15
63.0124,67.5351,15
63.014,67.5385,15
63.0157,67.5418,15
63.0174,67.5451,15
63.019,67.5484,15
63.0207,67.5517,15
63.0224,67.555,15
63.024,67.5583,15
63.0257,67.5616,15
63.0274,67.5649,15
63.029,67.5682,15
63.0307,67.5715,15
63.0324,67.5748,15
63.034,67.5781,15
63.0357,67.5815,15
63.0374,67.5848,15
63.039,67.5881,15
63.0407,67.5912,15
63.0424,67.5945,15
63.044,67.5978,15
63.0457,67.6011,15
63.0474,67.6044,15
63.049,67.6076,15
63.0507,67.6109,15
63.0524,67.6142,15
63.054,67.6175,15
63.0557,67.6208,15
63.0574,67.6241,15
63.059,67.6274,15
63.0607,67.6307,15
63.0624,67.634,15
63.064,67.6373,15
63.0657,67.6407,15
63.0674,67.644,15
63.069,67.6473,15
63.0707,67.6506,15
63.0724,67.6539,15
63.074,67.657,15
63.0757,67.6603,15
63.0774,67.6636,15
63.079,67.6669,15
63.0807,67.6703,15
63.0824,67.6736,15
63.084,67.6769,15
63.0857,67.6802,15
63.0874,67.6835,15
63.089,67.6868,15
63.0907,67.6901,15
63.0924,67.6934,15
63.094,67.6967,15
63.0957,67.6999,15
63.0974,67.7032,15
63.099,67.7065,15
63.1007,67.7098,15
63.1024,67.7131,15
63.104,67.7164,15
63.1057,67.7197,15
63.1074,67.723,15
63.109,67.7263,15
63.1107,67.7296,15
63.1124,67.7329,15
63.1141,67.7362,15
63.1157,67.7395,15
63.1174,67.7429,15
63.119,67.7462,15
63.1207,67.7495,15
63.1224,67.7526,15
63.124,67.7559,15
63.1257,67.7592,15
63.1274,67.7625,15
63.129,67.7658,15
63.1307,67.7691,15
63.1324,67.7725,15
63.134,67.7758,15
63.1357,67.7791,15
63.1374,67.7824,15
63.139,67.7855,15
63.1407,67.7888,15
63.1424,67.7921,15
63.144,67.7954,15
63.1457,67.7988,15
63.1474,67.8021,15
63.149,67.8054,15
63.1507,67.8087,15
63.1524,67.812,15
63.154,67.8153,15
63.1557,67.8186,15
63.1574,67.8219,15
63.159,67.8252,15
63.1607,67.8284,15
63.1624,67.8317,15
63.164,67.835,15
63.1657,67.8383,15
63.1674,67.8416,15
63.169,67.8449,15
63.1707,67.8482,15
63.1724,67.8515,15
63.174,67.8548,15
63.1757,67.8581,15
63.1774,67.8614,15
63.179,67.8647,15
63.1807,67.868,15
63.1824,67.8714,15
63.184,67.8747,15
63.1857,67.8778,15
63.1874,67.8811,15
63.189,67.8844,15
63.1907,67.8877,15
63.1924,67.891,15
63.194,67.8943,15
63.1957,67.8976,15
63.1974,67.901,15
63.199,67.9043,15
63.2007,67.9076,15
63.2024,67.9109,15
63.204,67.9142,15
63.2057,67.9175,15
63.2074,67.9208,15
63.209,67.9241,15
63.2107,67.9274,15
63.2124,67.9307,15
63.214,67.934,15
63.2157,67.9373,15
63.2174,67.9406,15
63.219,67.9439,15
63.2207,67.9473,15
63.2224,67.9506,15
63.224,67.9539,15
63.2257,67.9572,15
63.2274,67.9605,15
63.229,67.9638,15
63.2307,67.9671,15
63.2324,67.9704,15
63.234,67.9737,15
63.2357,67.977,15
63.2374,67.9803,15
63.239,67.9836,15
63.2407,67.9869,15
63.2424,67.9902,15
63.244,67.9936,15
63.2457,67.9969,15
63.2474,68.0002,15
63.249,68.0035,15
63.2507,68.0068,15
63.2524,68.0101,15
63.254,68.0134,15
63.2557,68.0167,15
63.2574,68.02,15
63.259,68.0233,15
63.2607,68.0266,15
63.2624,68.0299,15
63.264,68.0333,15
63.2657,68.0366,15
63.2674,68.0399,15
63.269,68.0432,15
63.2707,68.0463,15
63.2724,68.0496,15
63.274,68.0528,15
63.2757,68.0561,15
63.2774,68.0594,15
63.279,68.0627,15
63.2807,68.066,15
63.2824,68.0693,15
63.284,68.0726,15
63.2857,68.0759,15
63.2874,68.0792,15
63.289,68.0825,15
63.2907,68.0858,15
63.2924,68.0891,15
63.294,68.0925,15
63.2957,68.0958,15
63.2974,68.0991,15
63.299,68.1024,15
63.3007,68.1057,15
63.3024,68.109,15
63.304,68.1123,15
63.3057,68.1156,15
63.3074,68.1189,15
63.309,68.1222,15
63.3107,68.1255,15
63.3124,68.1287,15
63.314,68.132,15
63.3157,68.1353,15
63.3174,68.1386,15
63.319,68.1419,15
63.3207,68.1452,15
63.3224,68.1485,15
63.324,68.1518,15
63.3257,68.1551,15
63.3274,68.1583,15
63.329,68.1616,15
63.3307,68.1649,15
63.3324,68.1682,15
63.334,68.1715,15
63.3357,68.1748,15
63.3374,68.178,15
63.339,68.1813,15
63.3407,68.1846,15
63.3424,68.1879,15
63.344,68.1912,15
63.3457,68.1942,15
63.3474,68.1975,15
63.349,68.2008,15
63.3507,68.2041,15
63.3524,68.2072,15
63.354,68.2105,15
63.3557,68.2138,15
63.3574,68.2171,15
63.359,68.2205,15
63.3607,68.2238,15
63.3624,68.2271,15
63.364,68.2304,15
63.3657,68.2337,15
63.3674,68.2368,15
63.369,68.2401,15
63.3707,68.2434,15
63.3724,68.2467,15
63.374,68.2501,15
63.3757,68.2532,15
63.3774,68.2565,15
63.379,68.2598,15
63.3807,68.2631,15
63.3824,68.2664,15
63.384,68.2697,15
63.3857,68.273,15
63.3874,68.2764,15
63.389,68.2797,15
63.3907,68.283,15
63.3924,68.2863,15
63.394,68.2896,15
63.3957,68.2929,15
63.3974,68.2962,15
63.399,68.2995,15
63.4007,68.3028,15
63.4024,68.3061,15
63.404,68.3094,15
63.4057,68.3127,15
63.4074,68.316,15
63.409,68.3194,15
63.4107,68.3227,15
63.4124,68.326,15
63.414,68.3293,15
63.4157,68.3324,15
63.4174,68.3357,15
63.419,68.339,15
63.4207,68.3423,15
63.4224,68.3456,15
63.424,68.349,15
63.4257,68.3523,15
63.4274,68.3556,15
63.4291,68.3589,15
63.4307,68.362,15
63.4324,68.3653,15
63.434,68.3686,15
63.4357,68.3719,15
63.4374,68.3752,15
63.439,68.3786,15
63.4407,68.3819,15
63.4424,68.3852,15
63.444,68.3885,15
63.4457,68.3918,15
63.4474,68.3951,15
63.449,68.3984,15
63.4507,68.4017,15
63.4524,68.405,15
63.454,68.4083,15
63.4557,68.4116,15
63.4574,68.4149,15
63.459,68.4182,15
63.4607,68.4215,15
63.4624,68.4249,15
63.464,68.4282,15
63.4657,68.4315,15
63.4674,68.4348,15
63.469,68.4381,15
63.4707,68.4414,15
63.4724,68.4447,15
63.474,68.4478,15
63.4757,68.4512,15
63.4774,68.4545,15
63.479,68.4578,15
63.4807,68.4611,15
63.4824,68.4644,15
63.484,68.4677,15
63.4857,68.471,15
63.4874,68.4743,15
63.489,68.4776,15
63.4907,68.4809,15
63.4924,68.4842,15
63.494,68.4875,15
63.4957,68.4908,15
63.4974,68.4941,15
63.499,68.4975,15
63.5007,68.5008,15
63.5024,68.5041,15
63.504,68.5074,15
63.5057,68.5107,15
63.5074,68.5138,15
63.509,68.5171,15
63.5107,68.5204,15
63.5124,68.5238,15
63.514,68.5269,15
63.5157,68.5302,15
63.5174,68.5335,15
63.519,68.5368,15
63.5207,68.5401,15
63.5224,68.5434,15
63.524,68.5467,15
63.5257,68.55,15
63.5274,68.5534,15
63.529,68.5567,15
63.5307,68.56,15
63.5324,68.5631,15
63.534,68.5664,15
63.5357,68.5697,15
63.5374,68.573,15
63.539,68.5763,15
63.5407,68.5796,15
63.5424,68.583,15
63.544,68.5863,15
63.5457,68.5894,15
63.5474,68.5927,15
63.549,68.596,15
63.5507,68.5993,15
63.5524,68.6026,15
63.554,68.6059,15
63.5557,68.6093,15
63.5574,68.6126,15
63.559,68.6159,15
63.5607,68.6192,15
63.5624,68.6225,15
63.564,68.6258,15
63.5657,68.6291,15
63.5674,68.6324,15
63.569,68.6357,15
63.5707,68.6389,15
63.5724,68.6422,15
63.574,68.6455,15
63.5757,68.6488,15
63.5774,68.6521,15
63.579,68.6554,15
63.5807,68.6587,15
63.5824,68.662,15
63.584,68.6653,15
63.5857,68.6686,15
63.5874,68.6719,15
63.589,68.6752,15
63.5907,68.6785,15
63.5924,68.6817,15
63.594,68.685,15
63.5957,68.6883,15
63.5974,68.6916,15
63.599,68.6949,15
63.6007,68.6982,15
63.6024,68.7015,15
63.604,68.705,15
63.6057,68.7083,15
63.6074,68.7116,15
63.609,68.7149,15
63.6107,68.7182,15
63.6124,68.7214,15
63.614,68.7247,15
63.6157,68.728,15
63.6174,68.7313,15
63.619,68.7346,15
63.6207,68.7379,15
63.6224,68.7412,15
63.624,68.7445,15
63.6257,68.7478,15
63.6274,68.7511,15
63.629,68.7544,15
63.6307,68.7578,15
63.6324,68.7611,15
63.634,68.7644,15
63.6357,68.7677,15
63.6374,68.771,15
63.639,68.7743,15
63.6407,68.7776,15
63.6424,68.7809,15
63.644,68.7842,15
63.6457,68.7875,15
63.6474,68.7908,15
63.649,68.7941,15
63.6507,68.7973,15
63.6524,68.8006,15
63.654,68.8039,15
63.6557,68.8072,15
63.6574,68.8105,15
63.659,68.8138,15
63.6607,68.8171,15
63.6624,68.8204,15
63.664,68.8237,15
63.6657,68.827,15
63.6674,68.8304,15
63.669,68.8337,15
63.6707,68.837,15
63.6724,68.8403,15
63.674,68.8436,15
63.6757,68.8469,15
63.6774,68.8502,15
63.679,68.8535,15
63.6807,68.8568,15
63.6824,68.8601,15
63.684,68.8634,15
63.6857,68.8667,15
63.6874,68.87,15
63.689,68.8734,15
63.6907,68.8767,15
63.6924,68.88,15
63.694,68.8833,15
63.6957,68.8866,15
63.6974,68.8899,15
63.699,68.8932,15
63.7007,68.8965,15
63.7024,68.8998,15
63.704,68.9031,15
63.7057,68.9064,15
63.7074,68.9097,15
63.709,68.913,15
63.7107,68.9164,15
63.7124,68.9197,15
63.714,68.923,15
63.7157,68.9263,15
63.7174,68.9296,15
63.719,68.9329,15
63.7207,68.9362,15
63.7224,68.9393,15
63.724,68.9426,15
63.7257,68.946,15
63.7274,68.9493,15
63.729,68.9526,15
63.7307,68.9559,15
63.7324,68.9592,15
63.734,68.9625,15
63.7357,68.9658,15
63.7374,68.9691,15
63.739,68.9724,15
63.7407,68.9757,15
63.7424,68.979,15
63.744,68.9823,15
63.7457,68.9856,15
63.7474,68.9889,15
63.749,68.9921,15
63.7507,68.9952,15
63.7524,68.9985,15
63.7541,69.0018,15
63.7557,69.0051,15
63.7574,69.0085,15
63.759,69.0116,15
63.7607,69.0149,15
63.7624,69.0182,15
63.764,69.0215,15
63.7657,69.0248,15
63.7674,69.0281,15
63.769,69.0314,15
63.7707,69.0348,15
63.7724,69.0381,15
63.774,69.0414,15
63.7757,69.0447,15
63.7774,69.048,15
63.779,69.0513,15
63.7807,69.0546,15
63.7824,69.0579,15
63.784,69.0612,15
63.7857,69.0645,15
63.7874,69.0678,15
63.789,69.0711,15
63.7907,69.0744,15
63.7924,69.0778,15
63.794,69.0811,15
63.7957,69.0844,15
63.7974,69.0877,15
63.799,69.091,15
63.8007,69.0943,15
63.8024,69.0976,15
63.804,69.1009,15
63.8057,69.1042,15
63.8074,69.1075,15
63.809,69.1108,15
63.8107,69.1141,15
63.8124,69.1174,15
63.814,69.1208,15
63.8157,69.1241,15
63.8174,69.1274,15
63.819,69.1307,15
63.8207,69.134,15
63.8224,69.1373,15
63.824,69.1406,15
63.8257,69.1439,15
63.8274,69.1472,15
63.829,69.1505,15
63.8307,69.1538,15
63.8324,69.1571,15
63.834,69.1604,15
63.8357,69.1637,15
63.8374,69.1671,15
63.839,69.1704,15
63.8407,69.1737,15
63.8424,69.177,15
63.844,69.1803,15
63.8457,69.1836,15
63.8474,69.1869,15
63.849,69.1902,15
63.8507,69.1934,15
63.8524,69.1967,15
63.854,69.2,15
63.8557,69.2033,15
63.8574,69.2066,15
63.859,69.2099,15
63.8607,69.2132,15
63.8624,69.2165,15
63.864,69.2198,15
63.8657,69.2231,15
63.8674,69.2264,15
63.869,69.2297,15
63.8707,69.233,15
63.8724,69.2363,15
63.874,69.2397,15
63.8757,69.243,15
63.8774,69.2463,15
63.879,69.2496,15
63.8807,69.2529,15
63.8824,69.2562,15
63.884,69.2595,15
63.8857,69.2628,15
63.8874,69.2661,15
63.889,69.2694,15
63.8907,69.2726,15
63.8924,69.276,15
63.894,69.2793,15
63.8957,69.2826,15
63.8974,69.286,15
63.899,69.2893,15
63.9007,69.2926,15
63.9024,69.2959,15
63.904,69.2992,15
63.9057,69.3025,15
63.9074,69.3058,15
63.909,69.3091,15
63.9107,69.3124,15
63.9124,69.3157,15
63.914,69.319,15
63.9157,69.3223,15
63.9174,69.3256,15
63.919,69.329,15
63.9207,69.3323,15
63.9224,69.3356,15
63.924,69.3389,15
63.9257,69.3422,15
63.9274,69.3455,15
63.929,69.3488,15
63.9307,69.3521,15
63.9324,69.3554,15
63.934,69.3587,15
63.9357,69.362,15
63.9374,69.3653,15
63.939,69.3686,15
63.9407,69.3719,15
63.9424,69.3753,15
63.944,69.3786,15
63.9457,69.3817,15
63.9474,69.385,15
63.949,69.3883,15
63.9507,69.3916,15
63.9524,69.3949,15
63.954,69.3982,15
63.9557,69.4016,15
63.9574,69.4049,15
63.959,69.4082,15
63.9607,69.4115,15
63.9624,69.4148,15
63.964,69.4181,15
63.9657,69.4214,15
63.9674,69.4247,15
63.969,69.428,15
63.9707,69.4313,15
63.9724,69.4346,15
63.974,69.4379,15
63.9757,69.4411,15
63.9774,69.4444,15
63.979,69.4477,15
63.9807,69.451,15
63.9824,69.4543,15
63.984,69.4576,15
63.9857,69.4609,15
63.9874,69.4642,15
63.989,69.4675,15
63.9907,69.4708,15
63.9924,69.4742,15
63.994,69.4775,15
63.9957,69.4808,15
63.9974,69.4841,15
63.999,69.4874,15
64.0007,69.4907,15
64.0024,69.494,15
64.004,69.4973,15
64.0057,69.5005,15
64.0074,69.5038,15
64.009,69.5071,15
64.0107,69.5104,15
64.0124,69.5137,15
64.014,69.517,15
64.0157,69.5203,15
64.0174,69.5236,15
64.019,69.5269,15
64.0207,69.5302,15
64.0224,69.5335,15
64.024,69.5368,15
64.0257,69.5401,15
64.0274,69.5434,15
64.029,69.5468,15
64.0307,69.5501,15
64.0324,69.5532,15
64.034,69.5565,15
64.0357,69.5598,15
64.0374,69.5631,15
64.039,69.5664,15
64.0407,69.5697,15
64.0424,69.5729,15
64.0441,69.5762,15
64.0457,69.5795,15
64.0474,69.5828,15
64.049,69.5861,15
64.0507,69.5894,15
64.0524,69.5927,15
64.054,69.596,15
64.0557,69.5993,15
64.0574,69.6026,15
64.0591,69.606,15
64.0607,69.6093,15
64.0624,69.6124,15
64.064,69.6157,15
64.0657,69.619,15
64.0674,69.6223,15
64.069,69.6256,15
64.0707,69.6289,15
64.0724,69.6321,15
64.074,69.6354,15
64.0757,69.6387,15
64.0774,69.642,15
64.079,69.6453,15
64.0807,69.6486,15
64.0824,69.6519,15
64.084,69.6552,15
64.0857,69.6585,15
64.0874,69.6618,15
64.089,69.6652,15
64.0907,69.6685,15
64.0924,69.6718,15
64.094,69.6751,15
64.0957,69.6784,15
64.0974,69.6817,15
64.099,69.685,15
64.1007,69.6883,15
64.1024,69.6916,15
64.104,69.6948,15
64.1057,69.6981,15
64.1074,69.7014,15
64.109,69.7047,15
64.1107,69.708,15
64.1124,69.7113,15
64.114,69.7146,15
64.1157,69.7179,15
64.1174,69.7212,15
64.119,69.7245,15
64.1207,69.7278,15
64.1224,69.7311,15
64.124,69.7345,15
64.1257,69.7378,15
64.1274,69.7411,15
64.1291,69.7442,15
64.1307,69.7477,15
64.1324,69.7508,15
64.134,69.7541,15
64.1357,69.7574,15
64.1374,69.7606,15
64.139,69.7639,15
64.1407,69.7672,15
64.1424,69.7705,15
64.144,69.7736,15
64.1457,69.777,15
64.1474,69.7803,15
64.149,69.7836,15
64.1507,69.7869,15
64.1524,69.7902,15
64.154,69.7935,15
64.1557,69.7968,15
64.1574,69.8001,15
64.159,69.8034,15
64.1607,69.8067,15
64.1624,69.81,15
64.164,69.8133,15
64.1657,69.8166,15
64.1674,69.8199,15
64.1691,69.8233,15
64.1707,69.8266,15
64.1724,69.8299,15
64.174,69.8332,15
64.1757,69.8365,15
64.1774,69.8398,15
64.179,69.8431,15
64.1807,69.8464,15
64.1824,69.8497,15
64.184,69.853,15
64.1857,69.8563,15
64.1874,69.8596,15
64.189,69.8629,15
64.1907,69.8662,15
64.1924,69.8696,15
64.194,69.8729,15
64.1957,69.8762,15
64.1974,69.8795,15
64.1991,69.8828,15
64.2007,69.8861,15
64.2024,69.8894,15
64.204,69.8927,15
64.2057,69.896,15
64.2074,69.8993,15
64.2091,69.9026,15
64.2107,69.9059,15
64.2124,69.9092,15
64.214,69.9126,15
64.2157,69.9159,15
64.2174,69.9192,15
64.219,69.9225,15
64.2207,69.9258,15
64.2224,69.9291,15
64.224,69.9324,15
64.2257,69.9357,15
64.2274,69.939,15
64.229,69.9423,15
64.2307,69.9456,15
64.2324,69.9489,15
64.234,69.9522,15
64.2357,69.9556,15
64.2374,69.9589,15
64.239,69.962,15
64.2407,69.9653,15
64.2424,69.9686,15
64.244,69.9719,15
64.2457,69.9752,15
64.2474,69.9785,15
64.249,69.9818,15
64.2507,69.9852,15
64.2524,69.9885,15
64.254,69.9918,15
64.2557,69.9951,15
64.2574,69.9984,15
64.259,70.0017,15
64.2607,70.005,15
64.2624,70.0083,15
