第0世代
f1,f2
132.119,39.6688
123.942,63.1964
119.501,86.5144
127.868,57.7376
125.156,61.6757
126.89,58.9433
136.008,37.2001
119.711,106.638
129.455,51.3845
120.95,75.6232
120.067,96.0761
124.336,69.195
128.176,61.9875
125.464,62.7639
143.389,38.699
120.067,100.993
136.259,46.7964
138.214,43.1714
131.893,53.6004
121.662,86.9072
127.439,68.7648
130.126,60.0172
123.126,80.9471
125.179,72.0844
130.511,55.7803
122.736,84.77
126.056,71.2041
144.941,44.8874
120.078,107.372
138.219,50.4432
129.116,69.9394
133.365,58.3587
122.264,98.4122
124.012,84.7909
126.148,72.5517
134.248,53.9784
125.377,80.7312
120.577,103.845
145.888,53.6478
120.255,118.209
124.164,97.87
132.385,76.0699
123.952,115.363
135.66,64.2759
125.637,81.9553
126.482,78.2431
145.009,58.8594
139.423,59.717
137.681,61.5867
144.926,62.746
124.249,119.154
135.76,64.8499
125.94,88.8387
132.934,77.5146
128.016,81.9849
130.539,80.6788
130.135,80.7277
141.611,65.9494
125.059,139.567
126.123,123.702
126.461,89.2256
136.212,69.5244
133.11,78.4959
140.58,69.0241
130.893,82.375
129.041,85.5137
129.728,83.967
142.384,69.5302
127.901,91.6588
135.137,83.9658
136.778,71.5998
130.229,85.1346
129.395,87.8187
140.652,70.6826
138.634,71.1805
129.797,87.1209
143.869,71.1479
128.237,101.86
137.286,72.354
131.46,85.2356
130.355,87.1738
144.76,72.4786
128.524,148.748
129.986,117.979
137.97,76.7061
139.199,73.1387
133.932,85.446
132.486,93.6444
130.187,109.788
133.181,90.2233
130.136,114.963
146.894,72.9048
130.531,116.167
133.301,91.5297
138.541,82.6087
131.218,110.213
141.615,77.5295
143.737,73.9742
144.245,75.5307
131.122,159.048
138.845,85.8865
131.608,133.296
135.138,92.9419
131.803,112.213
134.556,108.813
146.286,81.9223
131.686,156.736
134.673,123.234
136.505,95.1911
140.577,87.1933
134.727,110.868
142.549,87.1193
147.554,83.7485
133.232,166.333
136.111,127.621
133.438,158.709
139.334,96.3995
144.968,94.5233
136.514,105.506
146.509,90.2935
137.218,100.383
136.689,103.835
152.245,86.361
137.887,107.649
146.63,90.4336
140.917,99.3091
145.497,96.6665
140.359,104.72
143.158,96.8013
138.89,106.317
149.205,92.6776
138.199,160.179
138.895,110.078
141.295,100.007
147.31,98.0457
139.29,106.591
147.346,94.5233
150.098,93.1143
139.259,128.951
142.33,101.696
139.476,107.979
149.603,97.5779
158.019,99.7237
140.496,111.175
143.323,101.929
151.474,100.994
143.328,101.917
154.116,100.171
158.009,102.07
140.69,118.9
143.868,112.27
144.723,102.717
144.203,103.881
141.36,117.603
151.611,103.236
141.222,133.721
145.544,104.072
141.269,120.874
147.918,104.083
143.913,128.831
146.034,108.698
147.221,107.327
147.78,105.808
153.784,104.11
147.973,145.813
148.133,108.23
148.922,104.594
150.159,105.861
148.424,152.583
148.653,111.536
153.318,106.456
149.242,115.07
150.317,110.722
156.223,113.001
151.702,139.864
152.277,128.849
163.313,115.481
154.175,160.853
154.248,153.291
156.233,118.784
160.609,117.674
157.064,118.038
158.311,121.984
156.779,209.924
157.6,124.359
157.669,128.135
167.338,134.586
159.201,170.468
159.949,143.776
164.442,138.626
159.965,144.329
168.867,160.105
163.433,192.314
164.898,171.905
165.27,186.748
169.537,190.152
166.415,194.054
175.321,192.218
174.351,216.637
174.634,193.925
179.406,225.682

