第0世代
f1,f2
122.762,0.584005
121.338,2.20532
119.118,4.2552
117.033,6.64025
118.174,5.34018
117.962,5.58375
114.932,9.05075
113.351,10.8557
112.487,11.8438
113.27,10.9544
112.765,11.5319
115.568,8.32215
116.512,7.24123
122.535,0.843944
115.649,8.22766
119.118,4.26069
116.871,6.8328
112.406,11.9395
114.068,10.0465
114.719,9.28509
113.987,10.1303
114.134,9.966
122.53,0.844384
113.921,10.207
121.712,1.85343
121.207,2.43092
121.585,1.92445
116.952,6.73814
121.717,1.77766
114.932,9.05019
122.323,1.08636
116.527,7.21774
114.199,9.88716
122.904,0.578424
114.426,9.63106
116.886,6.80795
115.583,8.30265
116.937,6.75714
114.426,9.63648
115.583,8.30315
122.535,0.844029

第19世代
f1,f2
124.047,0
103.656,21.1876
107.192,17.1451
109.571,14.4245
122.909,0.578168
110.076,13.847
120.634,2.52271
106.687,17.7226
110.874,12.9296
108.561,15.5794
106.182,18.3001
121.79,1.20035
120.275,2.93312
107.697,16.5676
108.884,15.4831
110.581,13.2695
107.55,16.7344
111.379,12.3521
110.369,13.507
109.389,14.9056
119.77,3.51033
108.055,16.1569
108.202,15.9901
109.066,15.002
105.823,18.7109
104.308,20.4434
111.263,12.7622
104.667,20.0326
120.992,2.11261
120.128,3.10031
111.768,12.1847
118.613,4.83261
105.025,19.6219
104.015,20.7769
104.813,19.8659
105.495,19.359
106.505,18.204
103.803,21.0209
118.467,5.20517
113.058,11.1932
117.457,6.16065
119.623,3.6778
119.411,3.92017
117.245,6.39762
117.75,5.8252
112.194,12.18
121.139,1.94544
105.172,19.4551
105.53,19.0444
106.54,17.8894
122.318,1.08662
121.767,1.72038
116.235,7.55261
112.846,11.4344
117.603,5.98768
119.265,4.08764
118.76,4.66532
104.162,20.6101
105.677,18.8776
114.639,9.38265
115.224,8.71503
115.729,8.13518
113.709,10.4483
122.681,0.676556
121.565,1.94513
114.492,9.5528
113.563,10.6158
113.856,10.2777
115.012,8.95023
115.371,8.54044
118.108,5.41568
118.906,4.49775
117.098,6.56517
115.876,7.9631
117.962,5.58578
112.553,11.7707
112.341,12.0102
113.416,10.7845
116.74,6.9753
113.204,11.0244
112.699,11.6025
118.972,4.42259
116.381,7.38545
115.144,8.80515
114.785,9.22024
114.361,9.70019
118.255,5.2431
115.942,7.89373
115.437,8.47122
122.404,0.993967
116.088,7.72566
114.214,9.86766
119.118,4.2552
117.033,6.64025
116.659,7.07267
118.174,5.34018
117.962,5.58375
114.932,9.05075
113.351,10.8557
112.487,11.8438
113.27,10.9544
112.765,11.5319
115.568,8.32215
116.073,7.74465
122.535,0.843944
113.628,10.5376
115.649,8.22766
119.118,4.26069
116.871,6.8328
112.406,11.9395
114.068,10.0465
114.719,9.28509
113.987,10.1303
114.134,9.966
122.53,0.844384
113.921,10.2027
116.593,7.14816
116.447,7.31583
116.952,6.73814
121.631,1.87006
122.762,0.584005
121.717,1.77766
114.932,9.05019
114.199,9.88716
116.512,7.24123
121.712,1.85343
116.527,7.21774
122.398,1.06999
122.777,0.578735
114.426,9.63106
116.886,6.80795
115.583,8.30265
121.585,1.92445
116.937,6.75714
114.426,9.63648
122.904,0.578424
122.323,1.08636
115.583,8.30315
122.535,0.844029

第20世代
f1,f2
124.047,0
103.656,21.1876
107.192,17.1451
122.909,0.578168
110.076,13.847
120.634,2.52271
109.571,14.4245
106.687,17.7226
109.066,15.002
110.874,12.9296
108.561,15.5794
106.182,18.3001
121.79,1.20035
120.275,2.93312
110.581,13.2695
108.884,15.4831
107.697,16.5676
107.55,16.7344
111.379,12.3521
119.77,3.51033
109.358,14.662
110.369,13.507
108.202,15.9901
111.263,12.7622
108.055,16.1569
104.667,20.0326
104.308,20.4434
105.823,18.7109
120.992,2.11261
120.128,3.10031
111.768,12.1847
118.613,4.83261
105.025,19.6219
104.015,20.7769
104.813,19.8659
106.505,18.204
105.495,19.359
103.803,21.0209
