第0世代
f1,f2
110.732,41.496
118.209,22.7804
121.477,14.2733
114.159,27.6418
120.603,15.1665
111.613,30.0398
115.214,24.2185
128.77,11.5659
114.696,24.3249
111.587,31.0599
121.371,14.7982
120.865,14.9194
130.136,11.5702
112.118,34.019
122.52,14.2848
126.86,11.5722
120.659,18.3284
115.615,29.5375
112.222,31.0375
120.013,21.4983
118.325,22.782
116.224,26.0297
116.512,24.2185
132.941,11.5722
113.186,35.6178
127.939,15.0499
113.648,31.9568
123.767,15.1657
120.588,22.0104
131.322,11.5778
116.397,29.004
116.707,24.2185
122.821,18.4577
121.232,20.1596
122.561,20.0808
116.62,26.851
116.578,27.207
116.707,24.2185
132.259,12.6416
113.434,50.478
116.81,24.2185
121.378,22.2981
113.922,37.5737
116.436,31.9378
128.499,15.1695
123.32,19.8451
125.639,18.6504
126.891,16.5665
115.777,35.4009
114.959,37.5708
128.298,15.4131
126.891,18.4916
123.718,18.9286
115.504,35.5292
123.623,19.1183
132.343,12.7454
114.252,58.2826
126.893,16.5665
114.675,48.2836
117.82,24.2185
122.146,23.9966
116.896,35.5577
116.42,43.4038
114.281,58.2825
124.555,19.0738
117.136,28.4921
115.506,43.9837
123.106,22.7809
117.06,31.8759
124.227,20.1442
138.288,16.4077
116.062,50.3911
129.838,16.8712
117.83,33.5847
134.174,16.4551
117.294,42.4285
125.419,19.1183
116.834,45.0602
118.962,24.2185
123.323,23.1645
118.234,29.1803
124.914,19.7088
123.574,22.7953
118.386,27.1161
118.405,24.3903
143.694,16.8229
116.975,61.0129
117.897,33.6515
137.386,17.5717
127.032,19.7088
117.806,47.5116
117.152,50.3355
118.638,24.434
138.833,17.5128
121.245,24.2185
124.689,23.3767
125.126,21.6672
126.544,20.8042
119.111,24.3656
144.763,18.943
117.489,50.5879
127.979,19.7315
118.503,38.338
118.737,26.0019
118.056,46.0481
126.567,21.2284
121.714,24.3195
119.248,24.5946
125.12,23.3887
124.805,24.2987
134.35,20.1894
118.33,48.9632
118.75,37.0588
118.926,31.1993
130.743,20.6354
126.398,24.2185
123.143,24.4593
120.932,26.8375
127.836,21.6672
122.207,24.4961
129.766,21.2181
126.635,22.8005
119.058,28.3342
119.758,27.7352
128.618,21.6672
118.789,49.473
126.743,24.7822
119.027,33.4112
122.57,24.9946
119.673,28.6682
121.001,27.5864
122.563,27.0358
119.088,32.6552
131.217,21.6672
119.028,47.5363
119.541,35.7148
128.699,24.2185
124.555,25.0863
130.006,21.9156
122.103,29.8039
120.616,30.8105
120.042,33.2508
123.166,25.7799
122.406,28.3253
122.908,26.8023
120.099,32.2149
120.447,31.0565
122.143,28.72
123.079,26.3052
131.017,22.3015
119.688,45.2203
120.54,33.3184
119.799,36.7013
122.499,28.3342
129.994,25.3346
125.12,25.8407
123.157,27.2794
130.426,22.3601
124.328,26.9669
130.35,25.1487
124.871,26.7678
125.114,26.5833
136.121,22.3052
119.711,53.3189
120.282,46.237
120.727,37.1022
121.722,33.9777
132.676,22.3897
120.162,50.4512
122.581,29.6097
124.907,26.8375
123.296,28.2874
132.395,23.7265
125.974,26.5954
127.587,26.5819
121.282,36.9122
129.106,26.3532
130.724,24.6299
130.461,24.9759
128.601,26.418
122.661,28.555
147.073,23.2047
121.254,60.3119
132.702,23.3717
121.623,47.2376
121.354,55.4035
122.912,29.6721
121.978,38.7687
122.15,37.4489
130.757,27.6322
125.663,27.6585
124.849,29.134
131.861,26.2288
132.511,26.0029
137.891,24.2185
121.623,47.6268
122.019,40.8978
123.164,30.3179
133.845,25.5004
127.041,29.3514
131.186,27.705
132.762,27.5895
124.52,30.0927
129.164,29.2384
129.202,27.8875
133.415,25.5661
124.297,30.293
141.006,24.7992
121.983,48.8728
122.928,47.3274
123.176,32.1368
135.087,25.6351
127.648,30.2488
123.977,30.658
132.057,27.8998
130.103,30.0804
130.353,28.9506
131.31,28.3342
143.258,25.3882
122.92,52.9682
123.276,49.2315
123.502,32.2225
137.221,27.8427
142.552,26.969
127.826,30.4292
124.439,30.7881
130.382,30.135
135.631,28.3062
133.134,29.6312
132.767,29.7911
144.41,25.9914
123.466,50.3358
123.74,36.5738
138.116,29.6496
129.278,30.5161
140.407,27.8591
125.138,31.8031
123.935,34.586
128.546,30.5557
147.638,28.1765
123.952,40.5272
142.719,29.2345
129.555,30.8281
124.116,34.6138
126.873,31.8765
128.877,31.0626
125.167,33.3225
124.366,34.5875
125.697,32.244
125.239,32.648
146.794,29.4447
124.15,40.819
129.75,31.1103
145.186,29.7841
124.271,38.348
125.204,33.5137
125.071,36.6155
129.507,32.227
126.828,32.4204
124.19,40.6447
124.935,36.791
125.304,32.7447
145.63,30.2977
124.279,42.5756
124.367,38.8306
137.817,31.1925
125.369,35.534
125.458,32.8454
134.249,31.2574
129.921,32.1592
131.411,31.6179
128.274,32.6058
131.164,31.7624
128.472,32.5638
