elapsed time [min],battery [Wh],task [times]
139.4,1.74,302
139.4,1.74,302
139.4,1.73,302
139.4,1.72,302
139.5,1.72,302
139.5,1.71,302
139.5,1.71,302
139.5,1.70,302
139.5,1.69,302
139.5,1.69,302
139.6,1.68,302
139.6,1.68,302
139.6,1.67,302
139.6,1.67,302
139.6,1.66,302
139.6,1.65,302
139.7,1.65,302
139.7,1.64,302
139.7,1.64,302
139.7,1.63,302
139.7,1.62,302
139.7,1.62,303
139.8,1.61,303
139.8,1.61,303
139.8,1.60,303
139.8,1.59,303
139.8,1.59,303
139.9,1.58,303
139.9,1.58,303
139.9,1.57,303
139.9,1.56,303
139.9,1.56,303
139.9,1.55,303
140.0,1.55,303
140.0,1.54,303
140.0,1.53,303
140.0,1.53,303
140.0,1.52,303
140.0,1.52,303
140.1,1.51,303
140.1,1.50,303
140.1,1.50,303
140.1,1.49,304
140.1,1.49,304
140.1,1.48,304
140.2,1.47,304
140.2,1.47,304
140.2,1.46,304
140.2,1.46,304
140.2,1.45,304
140.3,1.44,304
140.3,1.44,304
140.3,1.43,304
140.3,1.43,304
140.3,1.42,304
140.3,1.41,304
140.4,1.41,304
140.4,1.40,304
140.4,1.40,304
140.4,1.39,304
140.4,1.38,304
140.4,1.38,304
140.5,1.37,304
140.5,1.37,305
140.5,1.36,305
140.5,1.35,305
140.5,1.35,305
140.6,1.34,305
140.6,1.34,305
140.6,1.33,305
140.6,1.32,305
140.6,1.32,305
140.6,1.31,305
140.7,1.31,305
140.7,1.30,305
140.7,1.29,305
140.7,1.29,305
140.7,1.28,305
140.7,1.28,305
140.8,1.27,305
140.8,1.27,305
140.8,1.26,305
140.8,1.25,305
140.8,1.25,306
140.8,1.24,306
140.9,1.24,306
140.9,1.23,306
140.9,1.22,306
140.9,1.22,306
140.9,1.21,306
140.9,1.21,306
141.0,1.20,306
141.0,1.19,306
141.0,1.19,306
141.0,1.18,306
141.0,1.18,306
141.0,1.17,306
141.1,1.16,306
141.1,1.16,306
141.1,1.15,306
141.1,1.15,306
141.1,1.14,306
141.2,1.13,306
141.2,1.13,306
141.2,1.12,306
141.2,1.12,307
141.2,1.11,307
141.2,1.11,307
141.3,1.10,307
141.3,1.09,307
141.3,1.09,307
141.3,1.08,307
141.3,1.07,307
141.3,1.07,307
141.4,1.06,307
141.4,1.06,307
141.4,1.05,307
141.4,1.05,307
141.4,1.04,307
141.4,1.03,307
141.5,1.03,307
141.5,1.02,307
141.5,1.02,307
141.5,1.01,307
141.5,1.00,307
141.5,1.00,307
141.6,0.99,308
141.6,0.99,308
141.6,0.98,308
141.6,0.97,308
141.6,0.97,308
141.7,0.96,308
141.7,0.95,308
141.7,0.95,308
141.7,0.94,308
141.7,0.94,308
141.7,0.93,308
141.8,0.92,308
141.8,0.92,308
141.8,0.91,308
141.8,0.91,308
141.8,0.90,308
141.8,0.90,308
141.9,0.89,308
141.9,0.88,308
141.9,0.88,308
141.9,0.87,308
141.9,0.87,309
141.9,0.86,309
142.0,0.86,309
142.0,0.85,309
142.0,0.84,309
142.0,0.84,309
142.0,0.83,309
142.0,0.83,309
142.1,0.82,309
142.1,0.81,309
142.1,0.81,309
142.1,0.80,309
142.1,0.80,309
142.1,0.79,309
142.2,0.79,309
142.2,0.78,309
142.2,0.77,309
142.2,0.77,309
142.2,0.76,309
142.3,0.76,309
142.3,0.75,309
142.3,0.74,310
142.3,0.74,310
142.3,0.73,310
142.3,0.73,310
142.4,0.72,310
142.4,0.71,310
142.4,0.71,310
142.4,0.70,310
142.4,0.70,310
142.4,0.69,310
142.5,0.68,310
142.5,0.68,310
142.5,0.67,310
142.5,0.67,310
142.5,0.66,310
142.5,0.65,310
142.6,0.65,310
142.6,0.64,310
142.6,0.64,310
142.6,0.63,310
142.6,0.63,310
142.6,0.62,311
142.7,0.61,311
142.7,0.61,311
142.7,0.60,311
142.7,0.60,311
142.7,0.59,311
142.8,0.58,311
142.8,0.58,311
142.8,0.57,311
142.8,0.57,311
142.8,0.56,311
142.8,0.55,311
142.9,0.55,311
142.9,0.54,311
142.9,0.54,311
142.9,0.53,311
142.9,0.52,311
142.9,0.52,311
143.0,0.51,311
143.0,0.51,311
143.0,0.50,311
143.0,0.49,311
143.0,0.49,312
143.0,0.48,312
143.1,0.48,312
143.1,0.47,312
143.1,0.46,312
143.1,0.46,312
143.1,0.45,312
143.1,0.45,312
143.2,0.44,312
143.2,0.43,312
143.2,0.43,312
143.2,0.42,312
143.2,0.42,312
143.3,0.41,312
143.3,0.40,312
143.3,0.40,312
143.3,0.39,312
143.3,0.39,312
143.3,0.38,312
143.4,0.40,312
172.7,19.97,312
172.7,19.98,312
172.8,19.98,312
172.8,19.98,312
172.8,19.97,312
172.8,19.97,312
172.8,19.96,312
172.8,19.95,312
172.9,19.95,312
172.9,19.94,312
172.9,19.94,312
172.9,19.93,312
172.9,19.92,312
172.9,19.92,312
173.0,19.91,312
173.0,19.91,312
173.0,19.90,312
173.0,19.89,313
173.0,19.89,313
173.0,19.88,313
173.1,19.88,313
173.1,19.87,313
173.1,19.87,313
173.1,19.86,313
173.1,19.85,313
173.1,19.85,313
173.2,19.84,313
173.2,19.84,313
173.2,19.83,313
173.2,19.82,313
173.2,19.82,313
173.2,19.81,313
173.3,19.81,313
173.3,19.80,313
173.3,19.79,313
173.3,19.79,313
173.3,19.78,313
173.4,19.78,313
173.4,19.77,313
173.4,19.76,314
173.4,19.76,314
173.4,19.75,314
173.4,19.75,314
173.5,19.74,314
173.5,19.73,314
173.5,19.73,314
173.5,19.72,314
173.5,19.72,314
173.5,19.71,314
173.6,19.71,314
173.6,19.70,314
173.6,19.69,314
173.6,19.69,314
173.6,19.68,314
173.6,19.68,314
173.7,19.67,314
173.7,19.66,314
173.7,19.66,314
173.7,19.65,314
173.7,19.65,314
173.7,19.64,315
173.8,19.63,315
173.8,19.63,315
173.8,19.62,315
173.8,19.62,315
173.8,19.61,315
173.9,19.60,315
173.9,19.60,315
173.9,19.59,315
173.9,19.59,315
173.9,19.58,315
173.9,19.57,315
174.0,19.57,315
174.0,19.56,315
174.0,19.56,315
174.0,19.55,315
174.0,19.55,315
174.0,19.54,315
174.1,19.53,315
174.1,19.53,315
174.1,19.52,316
174.1,19.52,316
174.1,19.51,316
174.1,19.50,316
174.2,19.50,316
174.2,19.49,316
174.2,19.49,316
174.2,19.48,316
174.2,19.47,316
174.2,19.47,316
174.3,19.46,316
174.3,19.46,316
174.3,19.45,316
174.3,19.45,316
174.3,19.44,316
174.3,19.43,316
174.4,19.43,316
174.4,19.42,316
174.4,19.42,316
174.4,19.41,316
174.4,19.40,316
174.4,19.40,316
174.5,19.39,317
174.5,19.39,317
174.5,19.38,317
174.5,19.37,317
174.5,19.37,317
174.6,19.36,317
174.6,19.36,317
174.6,19.35,317
174.6,19.34,317
174.6,19.34,317
174.6,19.33,317
174.7,19.33,317
174.7,19.32,317
174.7,19.31,317
174.7,19.31,317
174.7,19.30,317
174.7,19.30,317
174.8,19.29,317
174.8,19.28,317
174.8,19.28,317
174.8,19.27,317
174.8,19.27,318
174.8,19.26,318
174.9,19.25,318
174.9,19.25,318
174.9,19.24,318
174.9,19.24,318
174.9,19.23,318
175.0,19.22,318
175.0,19.22,318
175.0,19.21,318
175.0,19.21,318
175.0,19.20,318
175.0,19.20,318
175.1,19.19,318
175.1,19.18,318
175.1,19.18,318
175.1,19.17,318
175.1,19.17,318
175.1,19.16,318
175.2,19.15,318
175.2,19.15,319
175.2,19.14,319
175.2,19.14,319
175.2,19.13,319
175.2,19.12,319
175.3,19.12,319
175.3,19.11,319
175.3,19.11,319
175.3,19.10,319
175.3,19.09,319
175.3,19.09,319
175.4,19.08,319
175.4,19.08,319
175.4,19.07,319
175.4,19.07,319
175.4,19.06,319
175.4,19.05,319
175.5,19.05,319
175.5,19.04,319
175.5,19.04,319
175.5,19.03,319
175.5,19.02,320
175.6,19.02,320
175.6,19.01,320
175.6,19.01,320
175.6,19.00,320
175.6,18.99,320
175.6,18.99,320
175.7,18.98,320
175.7,18.98,320
175.7,18.97,320
175.7,18.96,320
175.7,18.96,320
175.7,18.95,320
175.8,18.95,320
175.8,18.94,320
175.8,18.93,320
175.8,18.93,320
175.8,18.92,320
175.8,18.92,320
175.9,18.91,320
175.9,18.91,320
175.9,18.90,320
175.9,18.89,321
175.9,18.89,321
175.9,18.88,321
176.0,18.87,321
176.0,18.87,321
176.0,18.86,321
176.0,18.86,321
176.0,18.85,321
176.1,18.85,321
176.1,18.84,321
176.1,18.83,321
176.1,18.83,321
176.1,18.82,321
176.1,18.82,321
176.2,18.81,321
176.2,18.80,321
176.2,18.80,321
176.2,18.79,321
176.2,18.79,321
176.2,18.78,321
176.3,18.77,322
176.3,18.77,322
176.3,18.76,322
176.3,18.76,322
176.3,18.75,322
176.3,18.74,322
176.4,18.74,322
176.4,18.73,322
176.4,18.73,322
176.4,18.72,322
176.4,18.71,322
176.4,18.71,322
176.5,18.70,322
176.5,18.70,322
176.5,18.69,322
176.5,18.69,322
176.5,18.68,322
176.5,18.67,322
176.6,18.67,322
176.6,18.66,322
176.6,18.66,322
176.6,18.65,322
176.6,18.64,323
176.6,18.64,323
176.7,18.63,323
176.7,18.63,323
176.7,18.62,323
176.7,18.61,323
176.7,18.61,323
176.8,18.60,323
176.8,18.60,323
176.8,18.59,323
176.8,18.58,323
176.8,18.58,323
176.8,18.57,323
176.9,18.57,323
176.9,18.56,323
176.9,18.55,323
176.9,18.55,323
176.9,18.54,323
176.9,18.54,323
177.0,18.53,323
177.0,18.53,324
177.0,18.52,324
177.0,18.51,324
177.0,18.51,324
177.0,18.50,324
177.1,18.50,324
177.1,18.49,324
177.1,18.48,324
177.1,18.48,324
177.1,18.47,324
177.2,18.47,324
177.2,18.46,324
177.2,18.45,324
177.2,18.45,324
177.2,18.44,324
177.2,18.44,324
177.3,18.43,324
177.3,18.42,324
177.3,18.42,324
177.3,18.41,324
177.3,18.41,324
177.3,18.40,324
177.4,18.39,325
177.4,18.39,325
177.4,18.38,325
177.4,18.38,325
177.4,18.37,325
177.4,18.36,325
177.5,18.36,325
177.5,18.35,325
177.5,18.35,325
177.5,18.34,325
177.5,18.33,325
177.6,18.33,325
177.6,18.32,325
177.6,18.32,325
177.6,18.31,325
177.6,18.30,325
177.6,18.30,325
177.7,18.29,325
177.7,18.29,325
177.7,18.28,325
177.7,18.28,326
177.7,18.27,326
177.7,18.26,326
177.8,18.26,326
177.8,18.25,326
177.8,18.24,326
177.8,18.24,326
177.8,18.23,326
177.8,18.23,326
177.9,18.22,326
177.9,18.22,326
177.9,18.21,326
177.9,18.20,326
177.9,18.20,326
177.9,18.19,326
178.0,18.19,326
178.0,18.18,326
178.0,18.17,326
178.0,18.17,326
178.0,18.16,326
178.1,18.16,326
178.1,18.15,327
178.1,18.14,327
178.1,18.14,327
178.1,18.13,327
178.1,18.13,327
178.2,18.12,327
178.2,18.11,327
178.2,18.11,327
178.2,18.10,327
178.2,18.10,327
178.2,18.09,327
178.3,18.08,327
178.3,18.08,327
178.3,18.07,327
178.3,18.07,327
178.3,18.06,327
178.3,18.05,327
178.4,18.05,327
178.4,18.04,327
178.4,18.04,327
178.4,18.03,327
178.4,18.02,328
178.4,18.02,328
178.5,18.01,328
178.5,18.01,328
178.5,18.00,328
178.5,17.99,328
178.5,17.99,328
178.6,17.98,328
178.6,17.98,328
178.6,17.97,328
178.6,17.97,328
178.6,17.96,328
178.6,17.95,328
178.7,17.95,328
178.7,17.94,328
178.7,17.94,328
178.7,17.93,328
178.7,17.92,328
178.7,17.92,328
178.8,17.91,328
178.8,17.91,328
178.8,17.90,329
178.8,17.89,329
178.8,17.89,329
178.8,17.88,329
178.9,17.88,329
178.9,17.87,329
178.9,17.86,329
178.9,17.86,329
178.9,17.85,329
178.9,17.85,329
179.0,17.84,329
179.0,17.84,329
179.0,17.83,329
179.0,17.82,329
179.0,17.82,329
179.1,17.81,329
179.1,17.81,329
179.1,17.80,329
179.1,17.79,329
179.1,17.79,329
179.1,17.78,329
179.2,17.78,329
179.2,17.77,330
179.2,17.77,330
179.2,17.76,330
179.2,17.75,330
179.2,17.75,330
179.3,17.74,330
179.3,17.73,330
179.3,17.73,330
179.3,17.72,330
179.3,17.72,330
179.3,17.71,330
179.4,17.70,330
179.4,17.70,330
179.4,17.69,330
179.4,17.69,330
179.4,17.68,330
179.4,17.68,330
179.5,17.67,330
179.5,17.66,330
179.5,17.66,330
179.5,17.65,330
179.5,17.65,331
179.5,17.64,331
179.6,17.63,331
179.6,17.63,331
179.6,17.62,331
179.6,17.62,331
179.6,17.61,331
179.7,17.60,331
179.7,17.60,331
179.7,17.59,331
179.7,17.59,331
179.7,17.58,331
179.7,17.57,331
179.8,17.57,331
179.8,17.56,331
179.8,17.56,331
179.8,17.55,331
179.8,17.54,331
179.8,17.54,331
179.9,17.53,331
179.9,17.53,331
179.9,17.52,332
179.9,17.52,332
179.9,17.51,332
179.9,17.50,332
180.0,17.50,332
180.0,17.49,332
180.0,17.48,332
180.0,17.48,332
180.0,17.47,332
180.1,17.47,332
180.1,17.46,332
180.1,17.45,332
180.1,17.45,332
180.1,17.44,332
180.1,17.44,332
180.2,17.43,332
180.2,17.42,332
180.2,17.42,332
180.2,17.41,332
180.2,17.41,332
180.2,17.40,332
180.3,17.40,333
180.3,17.39,333
180.3,17.38,333
180.3,17.38,333
180.3,17.37,333
180.3,17.36,333
180.4,17.36,333
180.4,17.35,333
180.4,17.35,333
180.4,17.34,333
180.4,17.33,333
180.5,17.33,333
180.5,17.32,333
180.5,17.32,333
180.5,17.31,333
180.5,17.30,333
180.5,17.30,333
180.6,17.29,333
180.6,17.29,333
180.6,17.28,333
180.6,17.28,333
180.6,17.27,334
180.6,17.26,334
180.7,17.26,334
180.7,17.25,334
180.7,17.25,334
180.7,17.24,334
180.7,17.23,334
180.7,17.23,334
180.8,17.22,334
180.8,17.22,334
180.8,17.21,334
180.8,17.20,334
180.8,17.20,334
180.8,17.19,334
180.9,17.19,334
180.9,17.18,334
180.9,17.17,334
180.9,17.17,334
180.9,17.16,334
181.0,17.16,334
181.0,17.15,335
181.0,17.14,335
181.0,17.14,335
181.0,17.13,335
181.0,17.13,335
181.1,17.12,335
181.1,17.12,335
181.1,17.11,335
181.1,17.10,335
181.1,17.10,335
181.1,17.09,335
181.2,17.09,335
181.2,17.08,335
181.2,17.07,335
181.2,17.07,335
181.2,17.06,335
181.2,17.06,335
181.3,17.05,335
181.3,17.04,335
181.3,17.04,335
181.3,17.03,335
181.3,17.03,335
181.3,17.02,336
181.4,17.02,336
181.4,17.01,336
181.4,17.01,336
181.4,17.00,336
181.4,17.00,336
181.4,16.99,336
181.5,16.98,336
181.5,16.98,336
181.5,16.97,336
181.5,16.97,336
181.5,16.96,336
181.5,16.95,336
181.6,16.95,336
181.6,16.94,336
181.6,16.94,336
181.6,16.93,336
181.6,16.92,336
181.6,16.92,336
181.7,16.91,336
181.7,16.91,336
181.7,16.90,337
181.7,16.89,337
181.7,16.89,337
181.7,16.88,337
181.8,16.88,337
181.8,16.87,337
181.8,16.86,337
181.8,16.86,337
181.8,16.85,337
181.9,16.85,337
181.9,16.84,337
181.9,16.83,337
181.9,16.83,337
181.9,16.82,337
181.9,16.82,337
182.0,16.81,337
182.0,16.80,337
182.0,16.80,337
182.0,16.79,337
182.0,16.79,337
182.0,16.78,337
182.1,16.78,337
182.1,16.77,338
182.1,16.76,338
182.1,16.76,338
182.1,16.75,338
182.1,16.74,338
182.2,16.74,338
182.2,16.73,338
182.2,16.73,338
182.2,16.72,338
182.2,16.71,338
182.3,16.71,338
182.3,16.70,338
182.3,16.70,338
182.3,16.69,338
182.3,16.68,338
182.3,16.68,338
182.4,16.67,338
182.4,16.67,338
182.4,16.66,338
182.4,16.65,338
182.4,16.65,338
182.4,16.64,339
182.5,16.64,339
182.5,16.63,339
182.5,16.63,339
182.5,16.62,339
182.5,16.61,339
182.5,16.61,339
182.6,16.60,339
182.6,16.60,339
182.6,16.59,339
182.6,16.58,339
182.6,16.58,339
182.6,16.57,339
182.7,16.57,339
182.7,16.56,339
182.7,16.55,339
182.7,16.55,339
182.7,16.54,339
182.7,16.54,339
182.8,16.53,339
182.8,16.52,339
182.8,16.52,340
182.8,16.51,340
182.8,16.51,340
182.9,16.50,340
182.9,16.49,340
182.9,16.49,340
182.9,16.48,340
182.9,16.48,340
182.9,16.47,340
183.0,16.46,340
183.0,16.46,340
183.0,16.45,340
183.0,16.45,340
183.0,16.44,340
183.0,16.43,340
183.1,16.43,340
183.1,16.42,340
183.1,16.42,340
183.1,16.41,340
183.1,16.41,340
183.1,16.40,340
183.2,16.39,341
183.2,16.39,341
183.2,16.38,341
183.2,16.38,341
183.2,16.37,341
183.3,16.36,341
183.3,16.36,341
183.3,16.35,341
183.3,16.35,341
183.3,16.34,341
183.3,16.33,341
183.4,16.33,341
183.4,16.32,341
183.4,16.32,341
183.4,16.31,341
183.4,16.30,341
183.4,16.30,341
183.5,16.29,341
183.5,16.29,341
183.5,16.28,341
183.5,16.27,341
183.5,16.27,342
183.5,16.26,342
183.6,16.25,342
183.6,16.25,342
183.6,16.24,342
183.6,16.24,342
183.6,16.23,342
183.7,16.22,342
183.7,16.22,342
183.7,16.21,342
183.7,16.21,342
183.7,16.20,342
183.7,16.19,342
183.8,16.19,342
183.8,16.18,342
183.8,16.18,342
183.8,16.17,342
183.8,16.16,342
183.8,16.16,342
183.9,16.15,342
183.9,16.15,342
183.9,16.14,342
183.9,16.13,343
183.9,16.13,343
183.9,16.12,343
184.0,16.12,343
184.0,16.11,343
184.0,16.11,343
184.0,16.10,343
184.0,16.09,343
184.0,16.09,343
184.1,16.08,343
184.1,16.08,343
184.1,16.07,343
184.1,16.06,343
184.1,16.06,343
184.2,16.05,343
184.2,16.05,343
184.2,16.04,343
184.2,16.03,343
184.2,16.03,343
184.2,16.02,343
184.3,16.02,343
184.3,16.01,344
184.3,16.00,344
184.3,16.00,344
184.3,15.99,344
184.3,15.99,344
184.4,15.98,344
184.4,15.97,344
184.4,15.97,344
184.4,15.96,344
184.4,15.96,344
184.5,15.95,344
184.5,15.94,344
184.5,15.94,344
184.5,15.93,344
184.5,15.93,344
184.5,15.92,344
184.6,15.91,344
184.6,15.91,344
184.6,15.90,344
184.6,15.90,344
184.6,15.89,344
184.6,15.88,345
184.7,15.88,345
184.7,15.87,345
184.7,15.87,345
184.7,15.86,345
184.7,15.85,345
184.7,15.85,345
184.8,15.84,345
184.8,15.84,345
184.8,15.83,345
184.8,15.83,345
184.8,15.82,345
184.8,15.81,345
184.9,15.81,345
184.9,15.80,345
184.9,15.80,345
184.9,15.79,345
184.9,15.78,345
185.0,15.78,345
185.0,15.77,345
185.0,15.77,345
185.0,15.76,346
185.0,15.75,346
185.0,15.75,346
185.0,15.75,346
185.1,15.74,346
185.1,15.73,346
185.1,15.73,346
185.1,15.72,346
185.1,15.72,346
185.1,15.71,346
185.2,15.70,346
185.2,15.70,346
185.2,15.69,346
185.2,15.69,346
185.2,15.68,346
185.3,15.67,346
185.3,15.67,346
185.3,15.66,346
185.3,15.66,346
185.3,15.65,346
185.3,15.64,346
185.4,15.64,346
185.4,15.63,347
185.4,15.63,347
185.4,15.62,347
185.4,15.61,347
185.4,15.61,347
185.5,15.60,347
185.5,15.60,347
185.5,15.59,347
185.5,15.58,347
185.5,15.58,347
185.5,15.57,347
185.6,15.57,347
185.6,15.56,347
185.6,15.55,347
185.6,15.55,347
185.6,15.54,347
185.7,15.54,347
185.7,15.53,347
185.7,15.52,347
185.7,15.52,347
185.7,15.51,348
185.7,15.51,348
185.7,15.50,348
185.8,15.49,348
185.8,15.49,348
185.8,15.48,348
185.8,15.48,348
185.8,15.47,348
185.9,15.46,348
185.9,15.46,348
185.9,15.45,348
185.9,15.45,348
185.9,15.44,348
185.9,15.44,348
186.0,15.43,348
186.0,15.42,348
186.0,15.42,348
186.0,15.41,348
186.0,15.41,348
186.0,15.40,348
186.1,15.39,348
186.1,15.39,348
186.1,15.38,349
186.1,15.38,349
186.1,15.37,349
186.2,15.36,349
186.2,15.36,349
186.2,15.35,349
186.2,15.34,349
186.2,15.34,349
186.2,15.33,349
186.3,15.33,349
186.3,15.32,349
186.3,15.32,349
186.3,15.31,349
186.3,15.30,349
186.3,15.30,349
186.4,15.29,349
186.4,15.29,349
186.4,15.28,349
186.4,15.27,349
186.4,15.27,349
186.4,15.26,349
186.5,15.26,350
186.5,15.25,350
186.5,15.24,350
186.5,15.24,350
186.5,15.23,350
186.6,15.22,350
186.6,15.22,350
186.6,15.21,350
186.6,15.21,350
186.6,15.20,350
186.6,15.20,350
186.7,15.19,350
186.7,15.18,350
186.7,15.18,350
186.7,15.17,350
186.7,15.17,350
186.7,15.16,350
186.8,15.15,350
186.8,15.15,350
186.8,15.14,350
186.8,15.14,351
186.8,15.13,351
186.8,15.13,351
186.9,15.12,351
186.9,15.11,351
186.9,15.11,351
186.9,15.10,351
186.9,15.09,351
186.9,15.09,351
187.0,15.08,351
187.0,15.08,351
187.0,15.07,351
187.0,15.07,351
187.0,15.06,351
187.1,15.05,351
187.1,15.05,351
187.1,15.04,351
187.1,15.04,351
187.1,15.03,351
187.1,15.02,351
187.2,15.02,351
187.2,15.01,351
187.2,15.01,352
187.2,15.00,352
187.2,14.99,352
187.2,14.99,352
187.3,14.98,352
187.3,14.98,352
187.3,14.97,352
187.3,14.96,352
187.3,14.96,352
187.3,14.95,352
187.4,14.95,352
187.4,14.94,352
187.4,14.93,352
187.4,14.93,352
187.4,14.92,352
187.4,14.92,352
187.5,14.91,352
187.5,14.90,352
187.5,14.90,352
187.5,14.89,352
187.5,14.89,352
187.6,14.88,353
187.6,14.87,353
187.6,14.87,353
187.6,14.86,353
187.6,14.86,353
187.6,14.85,353
187.7,14.84,353
187.7,14.84,353
187.7,14.83,353
187.7,14.83,353
187.7,14.82,353
187.7,14.81,353
187.8,14.81,353
187.8,14.80,353
187.8,14.80,353
187.8,14.79,353
187.8,14.78,353
187.8,14.78,353
187.9,14.77,353
187.9,14.77,353
187.9,14.76,353
187.9,14.75,354
187.9,14.75,354
188.0,14.74,354
188.0,14.74,354
188.0,14.73,354
188.0,14.72,354
188.0,14.72,354
188.0,14.71,354
188.1,14.71,354
188.1,14.70,354
188.1,14.69,354
188.1,14.69,354
188.1,14.68,354
188.1,14.68,354
188.2,14.67,354
188.2,14.66,354
188.2,14.66,354
188.2,14.65,354
188.2,14.65,354
188.2,14.64,354
188.3,14.64,354
188.3,14.63,355
188.3,14.62,355
188.3,14.62,355
188.3,14.61,355
188.4,14.60,355
188.4,14.60,355
188.4,14.59,355
188.4,14.59,355
188.4,14.58,355
188.4,14.58,355
188.5,14.57,355
188.5,14.56,355
188.5,14.56,355
188.5,14.55,355
188.5,14.55,355
188.5,14.54,355
188.6,14.53,355
188.6,14.53,355
188.6,14.52,355
188.6,14.52,355
188.6,14.51,356
188.6,14.50,356
188.7,14.50,356
188.7,14.49,356
188.7,14.49,356
188.7,14.48,356
188.7,14.47,356
188.7,14.47,356
188.8,14.46,356
188.8,14.46,356
188.8,14.45,356
188.8,14.44,356
188.8,14.44,356
188.9,14.43,356
188.9,14.43,356
188.9,14.42,356
188.9,14.41,356
188.9,14.41,356
188.9,14.40,356
189.0,14.40,356
189.0,14.39,356
189.0,14.39,356
189.0,14.38,357
189.0,14.37,357
189.0,14.37,357
189.1,14.36,357
189.1,14.35,357
189.1,14.35,357
189.1,14.34,357
189.1,14.34,357
189.1,14.33,357
189.2,14.32,357
189.2,14.32,357
189.2,14.31,357
189.2,14.31,357
189.2,14.30,357
189.2,14.30,357
189.3,14.29,357
189.3,14.28,357
189.3,14.28,357
189.3,14.27,357
189.3,14.27,357
189.4,14.26,358
189.4,14.25,358
189.4,14.25,358
189.4,14.24,358
189.4,14.24,358
189.4,14.23,358
189.5,14.22,358
189.5,14.22,358
189.5,14.21,358
189.5,14.21,358
189.5,14.20,358
189.5,14.19,358
189.6,14.19,358
189.6,14.18,358
189.6,14.18,358
189.6,14.17,358
189.6,14.16,358
189.6,14.16,358
189.7,14.15,358
189.7,14.15,358
189.7,14.14,358
189.7,14.13,358
189.7,14.13,359
189.7,14.12,359
189.8,14.12,359
189.8,14.11,359
189.8,14.10,359
189.8,14.10,359
189.8,14.09,359
189.9,14.09,359
189.9,14.08,359
189.9,14.07,359
189.9,14.07,359
189.9,14.06,359
189.9,14.06,359
190.0,14.05,359
190.0,14.04,359
190.0,14.04,359
190.0,14.03,359
190.0,14.03,359
190.0,14.02,359
190.1,14.01,359
190.1,14.01,359
190.1,14.00,360
190.1,14.00,360
190.1,13.99,360
190.1,13.98,360
190.2,13.98,360
190.2,13.97,360
190.2,13.97,360
190.2,13.96,360
190.2,13.95,360
190.3,13.95,360
190.3,13.94,360
190.3,13.94,360
190.3,13.93,360
190.3,13.93,360
190.3,13.92,360
190.4,13.91,360
190.4,13.91,360
190.4,13.90,360
190.4,13.90,360
190.4,13.89,360
190.4,13.88,360
190.5,13.88,361
190.5,13.87,361
190.5,13.87,361
190.5,13.86,361
190.5,13.85,361
190.5,13.85,361
190.6,13.84,361
190.6,13.84,361
190.6,13.83,361
190.6,13.82,361
190.6,13.82,361
190.7,13.81,361
190.7,13.81,361
190.7,13.80,361
190.7,13.79,361
190.7,13.79,361
190.7,13.78,361
190.8,13.78,361
190.8,13.77,361
190.8,13.76,361
190.8,13.76,361
190.8,13.75,362
190.8,13.75,362
190.9,13.74,362
190.9,13.73,362
190.9,13.73,362
190.9,13.72,362
190.9,13.72,362
190.9,13.71,362
191.0,13.70,362
191.0,13.70,362
191.0,13.69,362
191.0,13.69,362
191.0,13.68,362
191.0,13.68,362
191.1,13.67,362
191.1,13.66,362
191.1,13.66,362
191.1,13.65,362
191.1,13.65,362
191.2,13.64,362
191.2,13.63,362
191.2,13.63,363
191.2,13.62,363
191.2,13.62,363
191.2,13.61,363
191.3,13.60,363
191.3,13.60,363
191.3,13.59,363
191.3,13.59,363
191.3,13.58,363
191.3,13.57,363
191.4,13.57,363
191.4,13.56,363
191.4,13.56,363
191.4,13.55,363
191.4,13.54,363
191.4,13.54,363
191.5,13.53,363
191.5,13.53,363
191.5,13.52,363
191.5,13.51,363
191.5,13.51,364
191.5,13.50,364
191.6,13.50,364
191.6,13.49,364
191.6,13.48,364
191.6,13.48,364
191.6,13.47,364
191.7,13.47,364
191.7,13.46,364
191.7,13.45,364
191.7,13.45,364
191.7,13.44,364
191.7,13.44,364
191.8,13.43,364
191.8,13.43,364
191.8,13.42,364
191.8,13.41,364
191.8,13.41,364
191.8,13.40,364
191.9,13.40,364
191.9,13.39,364
191.9,13.38,365
191.9,13.38,365
191.9,13.37,365
191.9,13.37,365
192.0,13.36,365
192.0,13.35,365
192.0,13.35,365
192.0,13.34,365
192.0,13.34,365
192.0,13.33,365
192.1,13.32,365
192.1,13.32,365
192.1,13.31,365
192.1,13.31,365
192.1,13.30,365
192.2,13.30,365
192.2,13.29,365
192.2,13.28,365
192.2,13.28,365
192.2,13.27,365
192.2,13.27,365
192.3,13.26,365
192.3,13.25,366
192.3,13.25,366
192.3,13.24,366
192.3,13.23,366
192.3,13.23,366
192.4,13.22,366
192.4,13.22,366
192.4,13.21,366
192.4,13.20,366
192.4,13.20,366
192.4,13.19,366
192.5,13.19,366
192.5,13.18,366
192.5,13.18,366
192.5,13.17,366
192.5,13.16,366
192.6,13.16,366
192.6,13.15,366
192.6,13.15,366
192.6,13.14,366
192.6,13.13,366
192.6,13.13,367
192.7,13.12,367
192.7,13.11,367
192.7,13.11,367
192.7,13.10,367
192.7,13.10,367
192.7,13.09,367
192.8,13.08,367
192.8,13.08,367
192.8,13.07,367
192.8,13.07,367
192.8,13.06,367
